,cell,cyc,soc_label,mode_label,capacity,c1_1_mean_v,c1_2_var_v,c1_3_skew_v,c1_4_kurt_v,c1_5_mean_t,c1_6_delta_t,c1_7_dtdt,c1_8_mean_i,c1_9_var_i,c1_10_ent_v,c1_11_ent_t,c1_12_corr_vi,c1_13_corr_vt,c1_14_de_dq,c1_15_power_var,c2_dis_1,c3_cha_1,c2_dis_2,c3_cha_2,c2_dis_3,c3_cha_3,c2_dis_4,c3_cha_4,c2_dis_5,c3_cha_5,c2_dis_6,c3_cha_6,c2_dis_7,c3_cha_7,c2_dis_8,c3_cha_8,c2_dis_9,c3_cha_9,c2_dis_10,c3_cha_10,c2_dis_11,c3_cha_11,c2_dis_12,c3_cha_12,c2_dis_13,c3_cha_13,c2_dis_14,c3_cha_14,c2_dis_15,c3_cha_15,SOC,Mode,Scenario
1168,10-2,391,-2,0,1.1623902444444445,3.1904399394989014,0.001001416938379407,5.479729902562091,35.69760028349861,25.0,0.0,0.0,3.300229549407959,1.1035034219730733e-07,-112.97235200901588,-23.02572594687052,-0.19128418792750582,0.0,3.18712437393187,0.010863946750760078,-0.0007609213935211301,0.0,1.592014086782001e-05,0.0,8.94135155249387e-05,0.0,89.13143920898438,0.0,0.0,0.0,1.1073388671875,0.0,0.34744137234157985,0.0,-0.8300617337226868,0.0,18.944133758544922,0.0,0.9253423148018988,0.0,0.0,0.0,0.036850858479738235,0.0,366.01091713818096,0.0,-0.1867172311397595,0.0,3.1792601504469067,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1169,10-2,391,-2,0,1.1623902444444445,3.199256658554077,0.001274980721063912,5.068816828027956,27.631983945701045,25.0,0.0,0.0,3.3001837730407715,1.0903443126153434e-07,-130.35166762328154,-23.02572594687052,-0.1474618148189495,0.0,3.194422490278172,0.013848303817212582,-0.0011046002618968487,0.0,2.385266088822391e-05,0.0,0.00013710228085983545,0.0,56.74142837524414,0.0,0.0,0.0,0.7291689724392361,0.0,0.2282631598578559,0.0,-1.204971194267273,0.0,28.383405685424805,0.0,0.9291409318910998,0.0,0.0,0.0,0.03527071699500084,0.0,241.0202369320919,0.0,-0.28699396565538365,0.0,3.1877753027990052,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1170,10-2,392,-2,0,1.1623890888888888,3.1997573375701904,0.0012714924523606896,5.070586034738003,27.674728803498795,25.0,0.0,0.0,3.3002490997314453,6.895957938013453e-08,-130.35166762328154,-23.02572594687052,0.021906503465048455,0.0,3.194928955704771,0.013853834941983223,-0.0011049003805965185,0.0,2.39328874158673e-05,0.0,0.000137408307637088,0.0,56.69010925292969,0.0,0.0,0.0,0.7292974175347222,0.0,0.22826717800564236,0.0,-1.2051875591278076,0.0,28.472501754760742,0.0,0.9291471414377789,0.0,0.0,0.0,0.03530554845929146,0.0,241.05363788799062,0.0,-0.28729292305999377,0.0,3.188263976103741,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1171,10-2,392,-2,0,1.1623890888888888,3.1795761585235596,5.043224518885836e-05,-0.00673739847454818,-1.197692573945329,25.0,0.0,0.0,3.3002490997314453,7.969831017362594e-08,-1538.430816867898,-23.02572594687052,0.1157867258153097,0.0,3.1793360889048863,0.0005549624911509454,-9.680080256657675e-05,0.0,9.657162847176437e-10,0.0,2.448412317335169e-07,0.0,3.0660223960876465,0.0,0.0,0.0,0.7286513264973958,0.0,0.22918348524305557,0.0,-0.10559236258268356,0.0,0.0011489905882626772,0.0,0.992417222455037,0.0,0.0,0.0,0.002460193820297718,0.0,240.8405303706161,0.0,-0.1052406417882017,0.0,3.175395705734784,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1172,10-2,392,-2,0,1.1623890888888888,3.1909091472625732,0.0010001915507018566,5.471784409646163,35.65928938697771,25.0,0.0,0.0,3.300239324569702,7.43135828429331e-08,-113.15068953061761,-23.02572594687052,0.040781447060968354,0.0,3.1875976041989857,0.01090197917073965,-0.000760329538024962,0.0,1.597395385033451e-05,0.0,8.977329707704484e-05,0.0,89.06610870361328,0.0,0.0,0.0,1.1075044759114583,0.0,0.3474417453342014,0.0,-0.829343318939209,0.0,19.003931045532227,0.0,0.925436489580631,0.0,0.0,0.0,0.03642549738287926,0.0,366.0640209047743,0.0,-0.1871582372093953,0.0,3.179702549105622,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1173,10-2,393,-2,0,1.1617807777777778,3.1996474266052246,0.0012824193108826876,5.091359894795574,27.855064066491373,25.0,0.0,0.0,3.3002490997314453,3.1373978970350436e-08,-129.50777350133106,-23.02572594687052,0.26972880127799437,0.0,3.194792282731982,0.014006348326802254,-0.0011109000770375133,0.0,2.4334869522135705e-05,0.0,0.00013863274944014847,0.0,57.02290344238281,0.0,0.0,0.0,0.7292648654513889,0.0,0.22826675415039063,0.0,-1.2117847204208374,0.0,28.95615005493164,0.0,0.928821497492648,0.0,0.0,0.0,0.03584557771682739,0.0,241.04333667414198,0.0,-0.28674960199150956,0.0,3.188175780532408,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1174,10-2,393,-2,0,1.1617807777777778,3.1795804500579834,4.926262408844195e-05,-0.01253612729627197,-1.2038463124610923,25.0,0.0,0.0,3.3002705574035645,2.6952198695084917e-08,-1564.6365178665635,-23.02572594687052,-0.04635971457102671,0.0,3.1793459913253863,0.0005357129848562181,-9.560013131704181e-05,0.0,1.2208306587879747e-09,0.0,-2.450359204431152e-07,0.0,2.9884791374206543,0.0,0.0,0.0,0.728658447265625,0.0,0.2291850111219618,0.0,-0.10428305715322495,0.0,0.001452737138606608,0.0,0.9925105677346922,0.0,0.0,0.0,0.0027801035903394222,0.0,240.83972272928082,0.0,-0.10400797895471253,0.0,3.1754483079063345,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1175,10-2,393,-2,0,1.1617807777777778,3.190859794616699,0.001005244441330433,5.514344430642568,36.07775700108211,25.0,0.0,0.0,3.3002631664276123,3.1914666465127084e-08,-112.43827394387007,-23.02572594687052,0.1593859643191433,0.0,3.1875312397111824,0.010969738475978374,-0.0007642765995115042,0.0,1.6241268895100802e-05,0.0,9.041331213666126e-05,0.0,89.54589080810547,0.0,0.0,0.0,1.1074883355034721,0.0,0.3474439154730903,0.0,-0.8336833715438843,0.0,19.325542449951172,0.0,0.9251121461306057,0.0,0.0,0.0,0.03738543018698692,0.0,366.0538678024406,0.0,-0.18627595664150762,0.0,3.179705796302593,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1176,10-2,394,-2,0,1.161779111111111,3.1909544467926025,0.0010169652523472905,5.49216406845728,35.90221402343372,25.0,0.0,0.0,3.300248861312866,4.540102338523866e-08,-111.55833073867286,-23.02572594687052,0.056487518574287264,0.0,3.1876106267663573,0.011086518876254559,-0.0007688156329095364,0.0,1.6436846635770053e-05,0.0,9.101317846216261e-05,0.0,89.97046661376953,0.0,0.0,0.0,1.1075110541449653,0.0,0.34744238959418405,0.0,-0.8386654853820801,0.0,19.55892562866211,0.0,0.9247004590045106,0.0,0.0,0.0,0.037609610706567764,0.0,366.06451659287205,0.0,-0.18835010549969874,0.0,3.1796774193821937,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1177,10-2,394,-2,0,1.161779111111111,3.1795687675476074,5.185160262044519e-05,-0.009421265303827836,-1.1930045394054596,25.0,0.0,0.0,3.3002634048461914,3.032117490420205e-08,-1514.5734517699166,-23.02572594687052,-0.2384681119179902,0.0,3.179328237064792,0.0005587887717410922,-9.800052066566423e-05,0.0,1.187454579110181e-09,0.0,-2.4484134542035463e-07,0.0,3.068023920059204,0.0,0.0,0.0,0.7286543782552083,0.0,0.2291850111219618,0.0,-0.10690072923898697,0.0,0.0014128785114735365,0.0,0.9923232474987104,0.0,0.0,0.0,0.0027395247016102076,0.0,240.83889463003285,0.0,-0.10670720843313528,0.0,3.1753290264424727,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1178,10-2,394,-2,0,1.161779111111111,3.19986891746521,0.001293074805289507,5.0910547317112185,27.87231406753056,25.0,0.0,0.0,3.300220012664795,5.3693714363589606e-08,-128.67306581971664,-23.02572594687052,0.1668336949496062,0.0,3.194993905616122,0.01411573775112629,-0.00111659977119416,0.0,2.462980592099484e-05,0.0,0.0001395509170833975,0.0,57.271484375,0.0,0.0,0.0,0.7293043348524305,0.0,0.2282647026909722,0.0,-1.2180496454238892,0.0,29.308082580566406,0.0,0.92849608172844,0.0,0.0,0.0,0.036109719425439835,0.0,241.06066343553692,0.0,-0.28856541615979386,0.0,3.188324659060933,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1179,10-2,395,-2,0,1.1617848222222225,3.2002198696136475,0.0013047229731455445,5.101549785797687,27.98413882144334,25.0,0.0,0.0,3.3002851009368896,6.285326747956788e-08,-127.77747220601319,-23.02572594687052,0.4280171344226038,0.0,3.195320495553484,0.014298544265329838,-0.0011231001699343324,0.0,2.506189230189193e-05,0.0,0.00014079580432735384,0.0,57.58869171142578,0.0,0.0,0.0,0.7293913438585069,0.0,0.22826860215928818,0.0,-1.224959373474121,0.0,29.809463500976562,0.0,0.9281500571072201,0.0,0.0,0.0,0.036615557968616486,0.0,241.0805246139048,0.0,-0.2896140147774235,0.0,3.1886337880855478,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1180,10-2,395,-2,0,1.1617848222222225,3.179774045944214,5.3052837756695226e-05,-0.009753473189310836,-1.1970679558688047,25.0,0.0,0.0,3.30031418800354,3.6743362130664536e-08,-1468.7380759771015,-23.02572594687052,-0.17288660918434037,0.0,3.1795261054095745,0.0005731533747166395,-0.00010039997141575441,0.0,1.2881664623876077e-09,0.0,-1.945483357745914e-10,0.0,3.168489933013916,0.0,0.0,0.0,0.7287112087673611,0.0,0.2291886223687066,0.0,-0.10951662063598633,0.0,0.0015327249420806766,0.0,0.9921367754784189,0.0,0.0,0.0,0.002920866012573242,0.0,240.8501686796194,0.0,-0.10793694995790241,0.0,3.1754860454735185,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1181,10-2,395,-2,0,1.1617848222222225,3.1912271976470947,0.0010274925734847784,5.493571844513977,35.95641260923915,25.0,0.0,0.0,3.300306558609009,5.2975561715129516e-08,-110.18544905757552,-23.02572594687052,0.2990397249831714,0.0,3.187866007175123,0.011242090724408627,-0.00077388173667714,0.0,1.6723050066502765e-05,0.0,9.187990508507937e-05,0.0,90.48019409179688,0.0,0.0,0.0,1.1076171875,0.0,0.3474478488498264,0.0,-0.844071626663208,0.0,19.8909969329834,0.0,0.9242686766673744,0.0,0.0,0.0,0.03813604637980461,0.0,366.0874850265582,0.0,-0.18956230157005632,0.0,3.179876923081024,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1182,10-2,396,-2,0,1.1617796888888887,3.200627565383911,0.0012749811867251992,5.055177143984438,27.537940331564727,25.0,0.0,0.0,3.300285577774048,1.989832654203383e-08,-128.37557023984354,-23.02572594687052,-0.05955889839934626,0.0,3.1957972326182134,0.013880322687327862,-0.0011053003836423159,0.0,2.3829543351894245e-05,0.0,0.00013700008275918663,0.0,56.69801712036133,0.0,0.0,0.0,0.7295041232638889,0.0,0.22826983981662327,0.0,-1.2056891918182373,0.0,28.355308532714844,0.0,0.9291073390607674,0.0,0.0,0.0,0.03548562154173851,0.0,241.11649739695522,0.0,-0.28895857101729744,0.0,3.189067646238098,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1183,10-2,396,-2,0,1.1617796888888887,3.180182456970215,5.3266892791725695e-05,0.0031829962806427213,-1.1935203901310805,25.0,0.0,0.0,3.3002779483795166,1.8108480048795172e-08,-1471.8839154575423,-23.02572594687052,0.04536758413362021,0.0,3.179929960342341,0.0005812893505208194,-0.00010039997141575441,0.0,1.2880141397886291e-09,0.0,2.4503569306943973e-07,0.0,3.2175159454345703,0.0,0.0,0.0,0.7287955729166666,0.0,0.22918604532877604,0.0,-0.10951757431030273,0.0,0.0015324358828365803,0.0,0.9921382534025167,0.0,0.0,0.0,0.0027408122550696135,0.0,240.88342086977337,0.0,-0.10815163112371717,0.0,3.175885144663362,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1184,10-2,396,-2,0,1.1617796888888887,3.191633701324463,0.001007811282761395,5.425877310727391,35.21969303001088,25.0,0.0,0.0,3.3002824783325195,1.921345571531674e-08,-110.97895773256776,-23.02572594687052,-0.02876389814771437,0.0,3.188317895605651,0.010974129661917686,-0.0007616447401233017,0.0,1.590491592651233e-05,0.0,8.950672054197639e-05,0.0,89.13402557373047,0.0,0.0,0.0,1.107769978841146,0.0,0.34744652642144097,0.0,-0.8308206796646118,0.0,18.92560577392578,0.0,0.9252808735229491,0.0,0.0,0.0,0.03692596033215523,0.0,366.14205007755413,0.0,-0.18937541592208218,0.0,3.180294268164547,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1185,10-2,397,-2,0,1.1617836222222222,3.1803765296936035,5.066679295850918e-05,0.00011282078672364076,-1.2017933021921263,25.0,0.0,0.0,3.3002634048461914,3.569054740637512e-08,-1517.7964371776704,-23.02572594687052,-0.13574246795885833,0.0,3.1801339845914236,0.0005483829299919307,-9.800052066566423e-05,0.0,1.7158202636480269e-09,0.0,-5.712311690331262e-07,0.0,3.091531991958618,0.0,0.0,0.0,0.7288390435112847,0.0,0.2291850111219618,0.0,-0.10690076649188995,0.0,0.002041534287855029,0.0,0.9923254117293091,0.0,0.0,0.0,0.003579854965209961,0.0,240.8999248963743,0.0,-0.10548106717736833,0.0,3.176185414870134,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1186,10-2,397,-2,0,1.1617836222222222,3.1917195320129395,0.0010185563005506992,5.517711853470904,36.13388434024431,25.0,0.0,0.0,3.3002631664276123,3.547100035916628e-08,-111.32525911993287,-23.02572594687052,0.11706463086777022,0.0,3.1883678941622033,0.011110546067357063,-0.0007700658170506358,0.0,1.6523754311492667e-05,0.0,9.100005991058424e-05,0.0,90.17622375488281,0.0,0.0,0.0,1.1077791341145833,0.0,0.3474439493815104,0.0,-0.8400142788887024,0.0,19.66201400756836,0.0,0.9246122677741327,0.0,0.0,0.0,0.03856485337018967,0.0,366.1498887617546,0.0,-0.18758062432490935,0.0,3.1804880909054827,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1187,10-2,397,-2,0,1.1617836222222222,3.200580358505249,0.001298548304475844,5.099392542838878,27.934954652554847,25.0,0.0,0.0,3.3002562522888184,3.358489308880053e-08,-128.25842642825992,-23.02572594687052,0.19731584540363087,0.0,3.195692548974593,0.014173425734043121,-0.0011193002574145794,0.0,2.475871951901354e-05,0.0,0.00013961219519842416,0.0,57.42121124267578,0.0,0.0,0.0,0.7294720458984375,0.0,0.22826727973090277,0.0,-1.2209720611572266,0.0,29.46099281311035,0.0,0.9283480685907608,0.0,0.0,0.0,0.036725353449583054,0.0,241.11076144462413,0.0,-0.28825836745634575,0.0,3.1890485298546025,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1188,10-2,398,-2,0,1.1617770666666667,3.179678201675415,5.209734445088543e-05,0.00574690455324528,-1.194186994438328,25.0,0.0,0.0,3.3002634048461914,5.7168033862353695e-08,-1492.9410670512345,-23.02572594687052,0.10060310747118396,0.0,3.1794277366739023,0.0005716476589441299,-9.920025331666693e-05,0.0,1.407381988727252e-09,0.0,4.896826908407093e-07,0.0,3.192991018295288,0.0,0.0,0.0,0.7286756727430556,0.0,0.22918453640407987,0.0,-0.1082092821598053,0.0,0.0016744264867156744,0.0,0.9922307327754799,0.0,0.0,0.0,0.0028003694023936987,0.0,240.84644019023506,0.0,-0.10695762129615402,0.0,3.1754290079707865,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1189,10-2,398,-2,0,1.1617770666666667,3.1911141872406006,0.0010182374389842153,5.473285269219094,35.710520475601115,25.0,0.0,0.0,3.3002681732177734,5.459207841340685e-08,-111.28319663690702,-23.02572594687052,-0.009566709640795049,0.0,3.187772100701578,0.011089153587818146,-0.000767829071264714,0.0,1.6370480807381682e-05,0.0,9.097317524719983e-05,0.0,89.90928649902344,0.0,0.0,0.0,1.1075754801432292,0.0,0.34744500054253474,0.0,-0.8375738263130188,0.0,19.479633331298828,0.0,0.9247880299502375,0.0,0.0,0.0,0.037675872445106506,0.0,366.0809794815643,0.0,-0.18903789633939097,0.0,3.179795401630436,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1190,10-2,398,-2,0,1.1617770666666667,3.2000606060028076,0.0012933571124449372,5.077902746584417,27.760575544709322,25.0,0.0,0.0,3.3002705574035645,5.9168424826339105e-08,-126.85498089387109,-23.02572594687052,-0.03609944063730941,0.0,3.195189898072928,0.014080500230193138,-0.0011162998853251338,0.0,2.4527471396140754e-05,0.0,0.00013924484665039927,0.0,57.22278594970703,0.0,0.0,0.0,0.7293621826171875,0.0,0.22826880560980903,0.0,-1.217698097229004,0.0,29.185836791992188,0.0,0.92849608172844,0.0,0.0,0.0,0.036195430904626846,0.0,241.0717482026376,0.0,-0.2897579870534477,0.0,3.1884688572856787,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1191,10-2,399,-2,0,1.1611717555555556,3.20013689994812,0.0013035908341407776,5.095157218479565,27.924947749318143,25.0,0.0,0.0,3.3002779483795166,2.347784722189772e-08,-127.77747220601319,-23.02572594687052,-0.0031447286886616905,0.0,3.1952418997780994,0.014197918586432934,-0.001122800400480628,0.0,2.4959481379482895e-05,0.0,0.00014024489792063832,0.0,57.53351593017578,0.0,0.0,0.0,0.7293756781684028,0.0,0.2282693142361111,0.0,-1.224776029586792,0.0,29.699831008911133,0.0,0.9281437675272329,0.0,0.0,0.0,0.036721013486385345,0.0,241.07514753128922,0.0,-0.28988925293031903,0.0,3.188540370740847,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1192,10-2,399,-2,0,1.1611717555555556,3.179997444152832,4.995710696675815e-05,0.0038886469102813875,-1.2047177536569358,25.0,0.0,0.0,3.3002796173095703,3.483234678469671e-08,-1517.2069210340428,-23.02572594687052,-0.08574431885472378,0.0,3.17974871960595,0.0005421095993369818,-9.999955364037305e-05,0.0,1.6494492438567931e-09,0.0,1.6669439162342314e-07,0.0,3.050490617752075,0.0,0.0,0.0,0.7141776529947916,0.0,0.22460191514756944,0.0,-0.10908176749944687,0.0,0.001962793292477727,0.0,0.9923247647603762,0.0,0.0,0.0,0.0031609057914465666,0.0,236.0522038937027,0.0,-0.10682929584747634,0.0,3.1758349281453158,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1193,10-2,399,-2,0,1.1611717555555556,3.1915009021759033,0.0010310265934094787,5.4977171787521195,35.81312033544408,25.0,0.0,0.0,3.300283432006836,3.022364580829162e-08,-110.94566247252072,-23.02572594687052,-0.023825363829087995,0.0,3.188103528102193,0.01122699398547411,-0.0007816000143066049,0.0,1.687300937192049e-05,0.0,9.286487329518422e-05,0.0,89.08551788330078,0.0,0.0,0.0,1.093082275390625,0.0,0.34286285400390626,0.0,-0.8525868654251099,0.0,20.077552795410156,0.0,0.9245247300568582,0.0,0.0,0.0,0.03836142644286156,0.0,361.2872564692154,0.0,-0.19119619122451337,0.0,3.180199081244067,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1194,10-2,400,-2,0,1.1611719555555555,3.2002806663513184,0.001278404612094164,5.057286936131628,27.558413930666106,25.0,0.0,0.0,3.3002851009368896,3.0637043124670527e-08,-128.09631013070768,-23.02572594687052,-0.147956646341734,0.0,3.1954426275610777,0.013904205523431301,-0.001107300748117268,0.0,2.3936585421324708e-05,0.0,0.00013732656952925026,0.0,56.786109924316406,0.0,0.0,0.0,0.7294235568576389,0.0,0.22826995849609374,0.0,-1.2079381942749023,0.0,28.48809814453125,0.0,0.9289904802169697,0.0,0.0,0.0,0.03568548709154129,0.0,241.0898085509637,0.0,-0.28908383420316597,0.0,3.1887162367757518,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1195,10-2,400,-2,0,1.1611719555555555,3.180135726928711,5.047898230259307e-05,-0.007908262745105173,-1.194238994337025,25.0,0.0,0.0,3.3003015518188477,3.4448831343070196e-08,-1518.8506435919976,-23.02572594687052,0.07859044854933879,0.0,3.1798899088671138,0.0005523356376215816,-9.999956091633067e-05,0.0,1.4531934544592673e-09,0.0,-8.344662916215384e-08,0.0,3.0159831047058105,0.0,0.0,0.0,0.7142158338758681,0.0,0.22460394965277777,0.0,-0.10908016562461853,0.0,0.001729019801132381,0.0,0.9923247647603762,0.0,0.0,0.0,0.0029804231598973274,0.0,236.0610840413755,0.0,-0.10738656392651445,0.0,3.1759511100219617,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1196,10-2,400,-2,0,1.1611719555555555,3.1916356086730957,0.0010145861888304353,5.439101634679046,35.184280789176064,25.0,0.0,0.0,3.300288200378418,3.138516646572498e-08,-110.75705343818422,-23.02572594687052,-0.11207582149819414,0.0,3.188276659875521,0.011037149466574192,-0.0007720667053945363,0.0,1.6182990293600596e-05,0.0,9.077032882487401e-05,0.0,87.9736099243164,0.0,0.0,0.0,1.093143581814236,0.0,0.34286346435546877,0.0,-0.8422336578369141,0.0,19.260141372680664,0.0,0.9252808735229491,0.0,0.0,0.0,0.03730558976531029,0.0,361.30633798296,0.0,-0.1911225149047489,0.0,3.180338112645656,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1197,10-2,401,-2,0,1.1611760222222223,3.19209361076355,0.0010162401013076305,5.4169854157481785,34.97292589269204,25.0,0.0,0.0,3.3003222942352295,3.4585312391754996e-08,-110.75705343818422,-23.02572594687052,0.05333001696629652,0.0,3.188736250149247,0.011075752787292004,-0.0007717999396845698,0.0,1.6104911992442794e-05,0.0,9.033789683599025e-05,0.0,87.91400146484375,0.0,0.0,0.0,1.0933119710286459,0.0,0.3428668551974826,0.0,-0.8418405055999756,0.0,19.159650802612305,0.0,0.925287419040763,0.0,0.0,0.0,0.037825752049684525,0.0,361.3546837537293,0.0,-0.19201246607279943,0.0,3.180742813274515,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1198,10-2,401,-2,0,1.1611760222222223,3.1805601119995117,5.2232546295272186e-05,-0.002910971708296087,-1.2034308248740664,25.0,0.0,0.0,3.3002941608428955,2.1907053948666544e-08,-1493.9330590633197,-23.02572594687052,-0.01798957591177937,0.0,3.180310164285273,0.0005687225493602455,-0.00010122474486706778,0.0,1.6720207440812374e-09,0.0,-5.833308023284189e-07,0.0,3.0600106716156006,0.0,0.0,0.0,0.7143086073133681,0.0,0.2246034410264757,0.0,-0.11041667312383652,0.0,0.001989341340959072,0.0,0.9922321930399327,0.0,0.0,0.0,0.0032202722504734993,0.0,236.0928118188275,0.0,-0.10923906583644052,0.0,3.176303098467878,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1199,10-2,401,-2,0,1.1611760222222223,3.2008137702941895,0.001276788185350597,5.053504362594361,27.516958428621226,25.0,0.0,0.0,3.3003361225128174,4.021764254957816e-08,-128.16605054494025,-23.02572594687052,0.0072699051525140085,0.0,3.19598089584821,0.013908062130212784,-0.0011065001599490643,0.0,2.382047205173876e-05,0.0,0.00013675504305865616,0.0,56.72699737548828,0.0,0.0,0.0,0.7295571560329861,0.0,0.2282733154296875,0.0,-1.206911563873291,0.0,28.338668823242188,0.0,0.9290259477366773,0.0,0.0,0.0,0.03622553497552872,0.0,241.12663791450197,0.0,-0.28904146468733793,0.0,3.189250265875867,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1200,10-2,402,-2,0,1.1611738,3.200364589691162,0.0012762825936079025,5.048004959635141,27.465409086327732,25.0,0.0,0.0,3.3002634048461914,5.179866136018063e-08,-128.3057311698502,-23.02572594687052,0.09308142663226686,0.0,3.195534094954201,0.01391780748963356,-0.001105399802327156,0.0,2.3737513402011245e-05,0.0,0.00013661207049153745,0.0,56.68877029418945,0.0,0.0,0.0,0.7294384765625,0.0,0.2282680935329861,0.0,-1.2056668996810913,0.0,28.234718322753906,0.0,0.929071940272623,0.0,0.0,0.0,0.03562983497977257,0.0,241.09823627394385,0.0,-0.2893835342487351,0.0,3.18878840631292,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1201,10-2,402,-2,0,1.1611738,3.1801137924194336,5.160002183401957e-05,0.00018428679418805487,-1.2028010631863677,25.0,0.0,0.0,3.3002865314483643,3.116276303671839e-08,-1492.309247007413,-23.02572594687052,0.06638020553614268,0.0,3.179860785841135,0.0005641069146804512,-0.00010122474486706778,0.0,1.4762320255101713e-09,0.0,1.6669422109316656e-07,0.0,3.0965256690979004,0.0,0.0,0.0,0.7142044406467014,0.0,0.22460242377387152,0.0,-0.11041788011789322,0.0,0.0017565867165103555,0.0,0.9922314632664087,0.0,0.0,0.0,0.0029204844031482935,0.0,236.0600316124593,0.0,-0.10857660467098743,0.0,3.1758829383207883,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1202,10-2,402,-2,0,1.1611738,3.191657781600952,0.0010153553448617458,5.415020578314025,34.940351114066445,25.0,0.0,0.0,3.3002736568450928,4.5773987267239136e-08,-110.93326899493857,-23.02572594687052,0.05303649022090838,0.0,3.188302389934038,0.011067375540733337,-0.0007707994664087892,0.0,1.6049354599090293e-05,0.0,9.029720240505412e-05,0.0,87.85176086425781,0.0,0.0,0.0,1.0931465657552084,0.0,0.34286163330078123,0.0,-0.8407196998596191,0.0,19.090038299560547,0.0,0.9253620082956482,0.0,0.0,0.0,0.03713015466928482,0.0,361.310852221017,0.0,-0.19193042281755884,0.0,3.180312157105146,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1203,10-2,403,-2,0,1.161167911111111,3.2002081871032715,0.0012779277749359608,5.04590971118882,27.462734032814346,25.0,0.0,0.0,3.3002564907073975,5.5062415071915893e-08,-128.09632255075448,-23.02572594687052,-0.011537287277135709,0.0,3.195374965789477,0.013917028903961182,-0.0011069995816797018,0.0,2.383596438448876e-05,0.0,0.00013677541573997587,0.0,56.728370666503906,0.0,0.0,0.0,0.7294011773003473,0.0,0.22826778835720485,0.0,-1.2075468301773071,0.0,28.362937927246094,0.0,0.9289843232784796,0.0,0.0,0.0,0.035270459949970245,0.0,241.08677572593155,0.0,-0.29007009534951705,0.0,3.1886034150748377,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1204,10-2,403,-2,0,1.161167911111111,3.1798739433288574,5.2307077567093074e-05,-0.005343618726371606,-1.1970121362608617,25.0,0.0,0.0,3.3002350330352783,5.4548564776268904e-08,-1492.309247007413,-23.02572594687052,0.12552973747795987,0.0,3.1796224550421535,0.0005747072864323854,-0.00010122473759111017,0.0,1.132755222954529e-09,0.0,-1.98667748918524e-10,0.0,3.0814898014068604,0.0,0.0,0.0,0.714141099717882,0.0,0.22459933810763888,0.0,-0.1104193702340126,0.0,0.0013479370390996337,0.0,0.9922307327754799,0.0,0.0,0.0,0.0025598048232495785,0.0,236.0459977790599,0.0,-0.10932409088648357,0.0,3.175614100677917,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
1205,10-2,403,-2,0,1.161167911111111,3.1914591789245605,0.0010180330136790872,5.404312669807666,34.859247069092184,25.0,0.0,0.0,3.3002443313598633,5.525589585886337e-08,-110.75705183109584,-23.02572594687052,0.023826664474768906,0.0,3.188101130840246,0.01109219714999199,-0.0007718666456639767,0.0,1.6115644029923715e-05,0.0,9.062152093974873e-05,0.0,87.92686462402344,0.0,0.0,0.0,1.0930683729383681,0.0,0.34285875108506947,0.0,-0.8419745564460754,0.0,19.176355361938477,0.0,0.9252743216536558,0.0,0.0,0.0,0.03661004453897476,0.0,361.29131499888547,0.0,-0.1926616274449015,0.0,3.1800707357643394,0.0,H(100-70%),Discharge,Discharge_H(100-70%)
