cell_id,cycle,scenario,count
b3c25,166,charge-high,112
b3c25,167,charge-high,112
b3c25,168,charge-high,112
b3c25,196,charge-high,109
b3c25,197,charge-high,111
b3c25,198,charge-high,111
b3c25,199,charge-high,112
b3c25,200,charge-high,112
b3c25,201,charge-high,112
b3c25,202,charge-high,112
b3c25,203,charge-high,112
b3c25,250,charge-high,112
b3c25,251,charge-high,112
b3c25,252,charge-high,111
b3c25,331,charge-high,112
b3c25,359,charge-high,112
b3c25,360,charge-high,112
b3c25,419,charge-high,112
b3c25,439,charge-high,112
b3c25,443,charge-high,112
b3c25,445,charge-high,111
b3c25,581,charge-high,112
b3c25,586,charge-high,112
b3c27,1,charge-high,110
b3c27,2,charge-high,110
b3c27,3,charge-high,109
b3c27,4,charge-high,111
b3c27,5,charge-high,112
b3c27,13,charge-high,112
b3c27,15,charge-high,112
b3c27,17,charge-high,112
b3c27,18,charge-high,111
b3c27,19,charge-high,110
b3c27,20,charge-high,110
b3c27,21,charge-high,111
b3c27,22,charge-high,111
b3c27,23,charge-high,111
b3c27,24,charge-high,111
b3c27,25,charge-high,111
b3c27,26,charge-high,110
b3c27,27,charge-high,111
b3c27,28,charge-high,111
b3c27,29,charge-high,111
b3c27,30,charge-high,112
b3c27,31,charge-high,111
b3c27,33,charge-high,110
b3c27,40,charge-high,112
b3c27,46,charge-high,112
b3c27,47,charge-high,110
b3c27,48,charge-high,111
b3c27,49,charge-high,112
b3c27,52,charge-high,112
b3c27,56,charge-high,111
b3c27,74,charge-high,112
b3c27,75,charge-high,112
b3c27,76,charge-high,110
b3c27,77,charge-high,110
b3c27,78,charge-high,110
b3c27,79,charge-high,109
b3c27,80,charge-high,109
b3c27,81,charge-high,110
b3c27,82,charge-high,110
b3c27,83,charge-high,110
b3c27,89,charge-high,112
b3c27,90,charge-high,112
b3c27,91,charge-high,112
b3c27,100,charge-high,112
b3c27,101,charge-high,111
b3c27,102,charge-high,111
b3c27,103,charge-high,110
b3c27,104,charge-high,111
b3c27,105,charge-high,111
b3c27,107,charge-high,111
b3c27,108,charge-high,111
b3c27,109,charge-high,111
b3c27,110,charge-high,112
b3c27,111,charge-high,110
b3c27,117,charge-high,112
b3c27,120,charge-high,112
b3c27,121,charge-high,110
b3c27,122,charge-high,110
b3c27,123,charge-high,110
b3c27,124,charge-high,108
b3c27,125,charge-high,109
b3c27,126,charge-high,111
b3c27,127,charge-high,109
b3c27,128,charge-high,110
b3c27,129,charge-high,111
b3c27,130,charge-high,111
b3c27,131,charge-high,112
b3c27,132,charge-high,111
b3c27,133,charge-high,111
b3c27,134,charge-high,110
b3c27,135,charge-high,112
b3c27,136,charge-high,112
b3c27,137,charge-high,112
b3c27,138,charge-high,112
b3c27,139,charge-high,111
b3c27,140,charge-high,112
b3c27,142,charge-high,111
b3c27,143,charge-high,112
b3c27,144,charge-high,112
b3c27,147,charge-high,112
b3c27,148,charge-high,112
b3c27,151,charge-high,112
b3c27,152,charge-high,112
b3c27,153,charge-high,111
b3c27,155,charge-high,111
b3c27,156,charge-high,111
b3c27,157,charge-high,110
b3c27,158,charge-high,109
b3c27,159,charge-high,108
b3c27,160,charge-high,108
b3c27,161,charge-high,108
b3c27,162,charge-high,108
b3c27,163,charge-high,109
b3c27,164,charge-high,110
b3c27,165,charge-high,109
b3c27,166,charge-high,109
b3c27,167,charge-high,112
b3c27,168,charge-high,112
b3c27,169,charge-high,112
b3c27,170,charge-high,112
b3c27,171,charge-high,111
b3c27,200,charge-high,112
b3c27,201,charge-high,112
b3c27,202,charge-high,111
b3c27,204,charge-high,112
b3c27,205,charge-high,111
b3c27,206,charge-high,112
b3c27,208,charge-high,112
b3c27,209,charge-high,112
b3c27,210,charge-high,112
b3c27,212,charge-high,111
b3c27,213,charge-high,111
b3c27,214,charge-high,110
b3c27,215,charge-high,110
b3c27,216,charge-high,110
b3c27,217,charge-high,109
b3c27,219,charge-high,112
b3c27,222,charge-high,112
b3c27,230,charge-high,111
b3c27,231,charge-high,111
b3c27,234,charge-high,111
b3c27,236,charge-high,110
b3c27,237,charge-high,112
b3c27,238,charge-high,112
b3c27,243,charge-high,111
b3c27,244,charge-high,112
b3c27,245,charge-high,112
b3c27,267,charge-high,111
b3c27,268,charge-high,110
b3c27,269,charge-high,110
b3c27,270,charge-high,111
b3c27,271,charge-high,110
b3c27,272,charge-high,109
b3c27,273,charge-high,111
b3c27,274,charge-high,111
b3c27,275,charge-high,112
b3c27,276,charge-high,111
b3c27,277,charge-high,110
b3c27,278,charge-high,110
b3c27,279,charge-high,109
b3c27,280,charge-high,110
b3c27,288,charge-high,112
b3c27,300,charge-high,112
b3c27,308,charge-high,110
b3c27,309,charge-high,110
b3c27,310,charge-high,110
b3c27,311,charge-high,110
b3c27,312,charge-high,110
b3c27,313,charge-high,109
b3c27,314,charge-high,110
b3c27,315,charge-high,109
b3c27,317,charge-high,112
b3c27,318,charge-high,112
b3c27,337,charge-high,112
b3c27,338,charge-high,112
b3c27,347,charge-high,112
b3c27,349,charge-high,112
b3c27,353,charge-high,112
b3c27,354,charge-high,111
b3c27,355,charge-high,111
b3c27,356,charge-high,112
b3c27,357,charge-high,112
b3c27,358,charge-high,112
b3c27,362,charge-high,112
b3c27,376,charge-high,112
b3c27,377,charge-high,111
b3c27,378,charge-high,111
b3c27,379,charge-high,108
b3c27,380,charge-high,110
b3c27,381,charge-high,110
b3c27,393,charge-high,112
b3c27,394,charge-high,112
b3c27,410,charge-high,112
b3c27,411,charge-high,111
b3c27,412,charge-high,111
b3c27,413,charge-high,112
b3c27,414,charge-high,110
b3c27,415,charge-high,108
b3c27,416,charge-high,111
b3c27,417,charge-high,111
b3c27,418,charge-high,112
b3c27,419,charge-high,112
b3c27,420,charge-high,111
b3c27,421,charge-high,111
b3c27,434,charge-high,110
b3c27,435,charge-high,111
b3c27,438,charge-high,112
b3c27,439,charge-high,111
b3c27,440,charge-high,112
b3c27,441,charge-high,112
b3c27,443,charge-high,110
b3c27,444,charge-high,111
b3c27,445,charge-high,110
b3c27,446,charge-high,110
b3c27,447,charge-high,110
b3c27,448,charge-high,110
b3c27,449,charge-high,112
b3c27,450,charge-high,112
b3c27,451,charge-high,112
b3c27,452,charge-high,111
b3c27,458,charge-high,112
b3c27,459,charge-high,112
b3c27,464,charge-high,111
b3c27,465,charge-high,111
b3c27,466,charge-high,112
b3c27,468,charge-high,112
b3c27,469,charge-high,112
b3c27,470,charge-high,111
b3c27,471,charge-high,110
b3c27,472,charge-high,112
b3c27,477,charge-high,111
b3c27,478,charge-high,112
b3c27,479,charge-high,112
b3c27,480,charge-high,110
b3c27,481,charge-high,112
b3c27,482,charge-high,108
b3c27,483,charge-high,108
b3c27,484,charge-high,109
b3c27,485,charge-high,111
b3c27,486,charge-high,110
b3c27,487,charge-high,111
b3c27,488,charge-high,110
b3c27,489,charge-high,109
b3c27,490,charge-high,110
b3c27,491,charge-high,112
b3c27,494,charge-high,112
b3c27,495,charge-high,112
b3c27,496,charge-high,112
b3c27,497,charge-high,110
b3c27,498,charge-high,111
b3c27,519,charge-high,111
b3c27,520,charge-high,110
b3c27,524,charge-high,112
b3c27,525,charge-high,112
b3c27,526,charge-high,112
b3c27,527,charge-high,112
b3c27,528,charge-high,112
b3c27,529,charge-high,110
b3c27,531,charge-high,110
b3c27,532,charge-high,111
b3c27,533,charge-high,109
b3c27,534,charge-high,111
b3c27,580,charge-high,112
b3c27,582,charge-high,110
b3c27,583,charge-high,110
b3c27,584,charge-high,109
b3c27,585,charge-high,110
b3c27,586,charge-high,112
b3c27,627,charge-high,111
b3c27,628,charge-high,111
b3c27,629,charge-high,111
b3c27,630,charge-high,111
b3c27,631,charge-high,112
b3c27,632,charge-high,111
b3c27,633,charge-high,111
b3c27,636,charge-high,111
b3c27,637,charge-high,112
b3c27,656,charge-high,112
b3c27,657,charge-high,112
b3c27,689,charge-high,111
b3c27,723,charge-high,112
b3c27,733,charge-high,112
b3c27,734,charge-high,112
b3c27,752,charge-high,112
b3c27,753,charge-high,111
b3c27,754,charge-high,112
b3c27,766,charge-high,111
b3c27,767,charge-high,111
b3c27,768,charge-high,110
b3c27,769,charge-high,110
b3c27,772,charge-high,112
b3c27,794,charge-high,112
b3c27,797,charge-high,111
b3c27,798,charge-high,109
b3c27,799,charge-high,110
b3c27,800,charge-high,111
b3c27,810,charge-high,112
b3c27,811,charge-high,112
b3c27,821,charge-high,112
b3c27,822,charge-high,112
b3c27,825,charge-high,112
b3c27,826,charge-high,112
b3c27,831,charge-high,110
b3c27,841,charge-high,111
b3c30,99,charge-high,111
b3c30,100,charge-high,112
b3c30,103,charge-high,111
b3c30,104,charge-high,112
b3c30,105,charge-high,112
b3c30,197,charge-high,112
b3c30,247,charge-high,112
b3c30,248,charge-high,112
b3c30,305,charge-high,112
b3c30,330,charge-high,112
b3c30,331,charge-high,110
b3c30,332,charge-high,112
b3c30,333,charge-high,111
b3c30,334,charge-high,111
b3c30,368,charge-high,112
b3c30,413,charge-high,112
b3c30,414,charge-high,112
b3c30,415,charge-high,112
b3c30,417,charge-high,111
b3c30,420,charge-high,112
b3c30,421,charge-high,112
b3c30,424,charge-high,112
b3c30,498,charge-high,112
b3c30,502,charge-high,112
b3c30,503,charge-high,111
b3c30,504,charge-high,111
b3c30,505,charge-high,111
b3c30,506,charge-high,112
b3c30,507,charge-high,110
b3c30,508,charge-high,111
b3c30,509,charge-high,111
b3c30,511,charge-high,112
b3c30,512,charge-high,111
b3c30,513,charge-high,112
b3c30,514,charge-high,112
b3c30,601,charge-high,112
b3c30,611,charge-high,112
b3c30,612,charge-high,112
b3c30,613,charge-high,112
b3c30,615,charge-high,112
b3c30,618,charge-high,112
b3c30,619,charge-high,111
b3c30,620,charge-high,110
b3c30,621,charge-high,111
b3c30,622,charge-high,110
b3c30,630,charge-high,112
b3c30,631,charge-high,112
b3c30,632,charge-high,112
b3c30,636,charge-high,112
b3c30,661,charge-high,112
b3c30,693,charge-high,112
b3c30,694,charge-high,110
b3c30,695,charge-high,111
b3c30,696,charge-high,112
b3c30,697,charge-high,112
b3c30,700,charge-high,111
b3c30,701,charge-high,112
b3c30,702,charge-high,112
b3c30,703,charge-high,112
b3c30,704,charge-high,111
b3c30,705,charge-high,112
b3c30,706,charge-high,112
b3c30,722,charge-high,112
b3c30,731,charge-high,112
b3c30,732,charge-high,111
b3c30,734,charge-high,111
b3c30,736,charge-high,110
b3c30,737,charge-high,111
b3c30,738,charge-high,110
b3c30,739,charge-high,112
b3c30,751,charge-high,112
b3c30,752,charge-high,111
b3c30,753,charge-high,112
b3c30,759,charge-high,112
b3c30,760,charge-high,112
b3c30,761,charge-high,112
b3c30,773,charge-high,112
b3c30,774,charge-high,108
b3c30,775,charge-high,111
b3c31,1,charge-high,107
b3c31,2,charge-high,107
b3c31,3,charge-high,106
b3c31,4,charge-high,107
b3c31,5,charge-high,108
b3c31,6,charge-high,108
b3c31,7,charge-high,108
b3c31,8,charge-high,107
b3c31,9,charge-high,109
b3c31,10,charge-high,109
b3c31,11,charge-high,112
b3c31,15,charge-high,112
b3c31,16,charge-high,112
b3c31,17,charge-high,112
b3c31,18,charge-high,111
b3c31,19,charge-high,110
b3c31,20,charge-high,109
b3c31,21,charge-high,109
b3c31,22,charge-high,109
b3c31,23,charge-high,109
b3c31,24,charge-high,109
b3c31,25,charge-high,109
b3c31,26,charge-high,108
b3c31,27,charge-high,111
b3c31,28,charge-high,111
b3c31,29,charge-high,112
b3c31,30,charge-high,110
b3c31,31,charge-high,110
b3c31,33,charge-high,111
b3c31,34,charge-high,111
b3c31,35,charge-high,111
b3c31,36,charge-high,110
b3c31,37,charge-high,110
b3c31,38,charge-high,112
b3c31,40,charge-high,111
b3c31,41,charge-high,112
b3c31,42,charge-high,109
b3c31,43,charge-high,111
b3c31,44,charge-high,110
b3c31,45,charge-high,110
b3c31,46,charge-high,109
b3c31,47,charge-high,110
b3c31,48,charge-high,111
b3c31,56,charge-high,110
b3c31,57,charge-high,110
b3c31,58,charge-high,110
b3c31,59,charge-high,111
b3c31,65,charge-high,112
b3c31,66,charge-high,111
b3c31,67,charge-high,112
b3c31,68,charge-high,109
b3c31,69,charge-high,110
b3c31,73,charge-high,112
b3c31,74,charge-high,111
b3c31,75,charge-high,109
b3c31,76,charge-high,109
b3c31,77,charge-high,109
b3c31,78,charge-high,110
b3c31,79,charge-high,108
b3c31,80,charge-high,108
b3c31,81,charge-high,110
b3c31,82,charge-high,111
b3c31,83,charge-high,111
b3c31,84,charge-high,109
b3c31,85,charge-high,111
b3c31,86,charge-high,109
b3c31,87,charge-high,110
b3c31,88,charge-high,110
b3c31,89,charge-high,110
b3c31,90,charge-high,111
b3c31,91,charge-high,111
b3c31,92,charge-high,111
b3c31,93,charge-high,111
b3c31,97,charge-high,111
b3c31,98,charge-high,110
b3c31,102,charge-high,109
b3c31,103,charge-high,110
b3c31,104,charge-high,111
b3c31,106,charge-high,111
b3c31,107,charge-high,112
b3c31,109,charge-high,111
b3c31,110,charge-high,111
b3c31,111,charge-high,112
b3c31,112,charge-high,107
b3c31,113,charge-high,107
b3c31,114,charge-high,109
b3c31,115,charge-high,110
b3c31,116,charge-high,110
b3c31,117,charge-high,111
b3c31,118,charge-high,110
b3c31,119,charge-high,110
b3c31,120,charge-high,110
b3c31,121,charge-high,109
b3c31,122,charge-high,109
b3c31,123,charge-high,108
b3c31,124,charge-high,110
b3c31,125,charge-high,110
b3c31,126,charge-high,110
b3c31,127,charge-high,109
b3c31,128,charge-high,108
b3c31,129,charge-high,112
b3c31,130,charge-high,111
b3c31,131,charge-high,111
b3c31,135,charge-high,112
b3c31,136,charge-high,112
b3c31,138,charge-high,111
b3c31,139,charge-high,109
b3c31,140,charge-high,112
b3c31,141,charge-high,111
b3c31,144,charge-high,111
b3c31,145,charge-high,112
b3c31,147,charge-high,111
b3c31,150,charge-high,112
b3c31,151,charge-high,112
b3c31,152,charge-high,111
b3c31,153,charge-high,110
b3c31,154,charge-high,111
b3c31,160,charge-high,111
b3c31,161,charge-high,109
b3c31,162,charge-high,110
b3c31,163,charge-high,109
b3c31,164,charge-high,112
b3c31,165,charge-high,111
b3c31,166,charge-high,107
b3c31,167,charge-high,110
b3c31,168,charge-high,109
b3c31,169,charge-high,109
b3c31,170,charge-high,110
b3c31,171,charge-high,110
b3c31,172,charge-high,109
b3c31,173,charge-high,112
b3c31,174,charge-high,110
b3c31,175,charge-high,107
b3c31,176,charge-high,108
b3c31,177,charge-high,110
b3c31,179,charge-high,112
b3c31,180,charge-high,112
b3c31,184,charge-high,112
b3c31,185,charge-high,112
b3c31,188,charge-high,111
b3c31,201,charge-high,111
b3c31,202,charge-high,110
b3c31,203,charge-high,109
b3c31,204,charge-high,109
b3c31,205,charge-high,110
b3c31,206,charge-high,110
b3c31,207,charge-high,110
b3c31,208,charge-high,111
b3c31,211,charge-high,112
b3c31,213,charge-high,112
b3c31,215,charge-high,112
b3c31,216,charge-high,112
b3c31,217,charge-high,112
b3c31,218,charge-high,111
b3c31,219,charge-high,112
b3c31,225,charge-high,110
b3c31,226,charge-high,111
b3c31,227,charge-high,109
b3c31,228,charge-high,109
b3c31,233,charge-high,112
b3c31,234,charge-high,111
b3c31,235,charge-high,111
b3c31,236,charge-high,109
b3c31,237,charge-high,109
b3c31,238,charge-high,111
b3c31,239,charge-high,112
b3c31,240,charge-high,111
b3c31,241,charge-high,112
b3c31,242,charge-high,111
b3c31,244,charge-high,109
b3c31,245,charge-high,111
b3c31,246,charge-high,110
b3c31,247,charge-high,109
b3c31,248,charge-high,110
b3c31,249,charge-high,109
b3c31,250,charge-high,110
b3c31,251,charge-high,110
b3c31,253,charge-high,112
b3c31,254,charge-high,112
b3c31,255,charge-high,111
b3c31,267,charge-high,110
b3c31,268,charge-high,112
b3c31,269,charge-high,112
b3c31,270,charge-high,111
b3c31,271,charge-high,108
b3c31,272,charge-high,109
b3c31,273,charge-high,111
b3c31,275,charge-high,111
b3c31,276,charge-high,111
b3c31,277,charge-high,112
b3c31,278,charge-high,111
b3c31,300,charge-high,111
b3c31,301,charge-high,109
b3c31,303,charge-high,107
b3c31,304,charge-high,110
b3c31,305,charge-high,108
b3c31,306,charge-high,109
b3c31,307,charge-high,110
b3c31,308,charge-high,110
b3c31,309,charge-high,108
b3c31,310,charge-high,108
b3c31,311,charge-high,110
b3c31,312,charge-high,108
b3c31,313,charge-high,110
b3c31,314,charge-high,112
b3c31,316,charge-high,112
b3c31,317,charge-high,110
b3c31,318,charge-high,110
b3c31,319,charge-high,112
b3c31,322,charge-high,112
b3c31,323,charge-high,112
b3c31,324,charge-high,108
b3c31,325,charge-high,106
b3c31,326,charge-high,111
b3c31,327,charge-high,111
b3c31,328,charge-high,112
b3c31,329,charge-high,112
b3c31,330,charge-high,109
b3c31,331,charge-high,109
b3c31,332,charge-high,109
b3c31,333,charge-high,111
b3c31,334,charge-high,112
b3c31,336,charge-high,111
b3c31,337,charge-high,111
b3c31,338,charge-high,112
b3c31,340,charge-high,112
b3c31,341,charge-high,112
b3c31,342,charge-high,112
b3c31,343,charge-high,111
b3c31,344,charge-high,110
b3c31,345,charge-high,110
b3c31,346,charge-high,112
b3c31,351,charge-high,111
b3c31,352,charge-high,112
b3c31,353,charge-high,111
b3c31,354,charge-high,112
b3c31,355,charge-high,112
b3c31,356,charge-high,110
b3c31,357,charge-high,111
b3c31,358,charge-high,111
b3c31,359,charge-high,110
b3c31,360,charge-high,111
b3c31,361,charge-high,111
b3c31,363,charge-high,111
b3c31,364,charge-high,112
b3c31,369,charge-high,112
b3c31,370,charge-high,111
b3c31,371,charge-high,111
b3c31,372,charge-high,111
b3c31,373,charge-high,112
b3c31,375,charge-high,112
b3c31,376,charge-high,110
b3c31,377,charge-high,112
b3c31,383,charge-high,112
b3c31,384,charge-high,112
b3c31,385,charge-high,111
b3c31,386,charge-high,108
b3c31,387,charge-high,109
b3c31,388,charge-high,110
b3c31,389,charge-high,112
b3c31,390,charge-high,111
b3c31,392,charge-high,112
b3c31,393,charge-high,111
b3c31,398,charge-high,112
b3c31,401,charge-high,111
b3c31,402,charge-high,109
b3c31,403,charge-high,109
b3c31,404,charge-high,108
b3c31,405,charge-high,109
b3c31,409,charge-high,111
b3c31,410,charge-high,112
b3c31,411,charge-high,111
b3c31,414,charge-high,112
b3c31,419,charge-high,112
b3c31,420,charge-high,110
b3c31,421,charge-high,111
b3c31,423,charge-high,112
b3c31,424,charge-high,112
b3c31,425,charge-high,112
b3c31,435,charge-high,110
b3c31,436,charge-high,112
b3c31,437,charge-high,112
b3c31,438,charge-high,110
b3c31,439,charge-high,110
b3c31,440,charge-high,108
b3c31,441,charge-high,109
b3c31,442,charge-high,110
b3c31,443,charge-high,107
b3c31,444,charge-high,106
b3c31,445,charge-high,107
b3c31,446,charge-high,111
b3c31,449,charge-high,112
b3c31,450,charge-high,110
b3c31,451,charge-high,111
b3c31,452,charge-high,110
b3c31,453,charge-high,111
b3c31,454,charge-high,109
b3c31,455,charge-high,108
b3c31,459,charge-high,112
b3c31,460,charge-high,111
b3c31,461,charge-high,112
b3c31,463,charge-high,111
b3c31,464,charge-high,110
b3c31,465,charge-high,109
b3c31,466,charge-high,111
b3c31,467,charge-high,109
b3c31,468,charge-high,108
b3c31,469,charge-high,109
b3c31,470,charge-high,107
b3c31,471,charge-high,109
b3c31,472,charge-high,109
b3c31,473,charge-high,111
b3c31,474,charge-high,111
b3c31,475,charge-high,110
b3c31,476,charge-high,109
b3c31,477,charge-high,112
b3c31,485,charge-high,112
b3c31,486,charge-high,111
b3c31,487,charge-high,111
b3c31,488,charge-high,111
b3c31,490,charge-high,112
b3c31,496,charge-high,110
b3c31,497,charge-high,112
b3c31,498,charge-high,112
b3c31,499,charge-high,112
b3c31,500,charge-high,111
b3c31,501,charge-high,111
b3c31,503,charge-high,112
b3c31,504,charge-high,109
b3c31,505,charge-high,110
b3c31,506,charge-high,109
b3c31,507,charge-high,112
b3c31,508,charge-high,112
b3c31,528,charge-high,111
b3c31,566,charge-high,112
b3c31,567,charge-high,112
b3c31,568,charge-high,111
b3c31,569,charge-high,109
b3c31,570,charge-high,109
b3c31,571,charge-high,109
b3c31,572,charge-high,110
b3c31,573,charge-high,108
b3c31,574,charge-high,109
b3c31,575,charge-high,109
b3c31,576,charge-high,109
b3c31,577,charge-high,108
b3c31,578,charge-high,112
b3c31,579,charge-high,111
b3c31,601,charge-high,112
b3c31,602,charge-high,111
b3c31,603,charge-high,111
b3c31,620,charge-high,112
b3c31,621,charge-high,112
b3c31,622,charge-high,112
b3c31,627,charge-high,112
b3c31,633,charge-high,112
b3c31,634,charge-high,112
b3c31,635,charge-high,111
b3c31,641,charge-high,112
b3c31,642,charge-high,109
b3c31,643,charge-high,109
b3c31,644,charge-high,109
b3c31,646,charge-high,112
b3c31,647,charge-high,111
b3c31,658,charge-high,110
b3c31,659,charge-high,109
b3c31,660,charge-high,112
b3c31,669,charge-high,112
b3c31,671,charge-high,111
b3c31,673,charge-high,112
b3c31,674,charge-high,111
b3c31,675,charge-high,111
b3c31,676,charge-high,111
b3c31,682,charge-high,111
b3c31,683,charge-high,111
b3c31,684,charge-high,111
b3c31,685,charge-high,112
b3c31,686,charge-high,111
b3c31,687,charge-high,111
b3c31,688,charge-high,111
b3c31,689,charge-high,111
b3c31,690,charge-high,111
b3c31,691,charge-high,112
b3c31,692,charge-high,110
b3c31,693,charge-high,109
b3c31,694,charge-high,108
b3c31,695,charge-high,111
b3c31,697,charge-high,111
b3c31,698,charge-high,111
b3c31,699,charge-high,111
b3c31,700,charge-high,112
b3c31,701,charge-high,112
b3c31,702,charge-high,110
b3c31,704,charge-high,112
b3c31,705,charge-high,112
b3c31,720,charge-high,112
b3c31,721,charge-high,108
b3c31,722,charge-high,111
b3c31,723,charge-high,105
b3c31,724,charge-high,106
b3c31,725,charge-high,106
b3c31,726,charge-high,106
b3c31,727,charge-high,108
b3c31,728,charge-high,107
b3c31,729,charge-high,108
b3c33,1,charge-high,110
b3c33,2,charge-high,112
b3c34,1,charge-high,112
b3c34,2,charge-high,112
b3c34,22,charge-high,112
b3c34,26,charge-high,112
b3c34,27,charge-high,112
b3c34,28,charge-high,112
b3c34,29,charge-high,112
b3c34,30,charge-high,112
b3c34,40,charge-high,112
b3c34,79,charge-high,112
b3c34,80,charge-high,112
b3c34,81,charge-high,112
b3c34,89,charge-high,111
b3c34,90,charge-high,112
b3c34,95,charge-high,112
b3c34,107,charge-high,112
b3c34,156,charge-high,112
b3c34,157,charge-high,112
b3c34,158,charge-high,111
b3c34,159,charge-high,112
b3c34,323,charge-high,112
b3c34,328,charge-high,112
b3c34,331,charge-high,112
b3c34,490,charge-high,111
b3c34,491,charge-high,111
b3c34,492,charge-high,110
b3c34,493,charge-high,110
b3c34,494,charge-high,111
b3c34,495,charge-high,109
b3c34,496,charge-high,112
b3c34,497,charge-high,111
b3c34,509,charge-high,112
b3c34,512,charge-high,112
b3c34,519,charge-high,112
b3c34,520,charge-high,110
b3c34,522,charge-high,112
b3c34,525,charge-high,112
b3c34,554,charge-high,112
b3c34,577,charge-high,112
b3c34,578,charge-high,111
b3c34,579,charge-high,112
b3c34,582,charge-high,112
b3c34,591,charge-high,112
b3c34,607,charge-high,112
b3c34,663,charge-high,111
b3c34,664,charge-high,111
b3c34,665,charge-high,112
b3c34,666,charge-high,111
b3c34,667,charge-high,111
b3c34,668,charge-high,111
b3c34,669,charge-high,111
b3c34,670,charge-high,111
b3c34,671,charge-high,112
b3c34,672,charge-high,112
b3c34,726,charge-high,112
b3c34,727,charge-high,111
b3c34,731,charge-high,112
b3c34,742,charge-high,111
b3c34,743,charge-high,112
b3c34,744,charge-high,111
b3c34,745,charge-high,112
b3c34,755,charge-high,112
b3c34,756,charge-high,111
b3c34,757,charge-high,112
b3c34,758,charge-high,112
b3c34,759,charge-high,111
b3c34,760,charge-high,112
b3c34,761,charge-high,112
b3c34,762,charge-high,111
b3c34,763,charge-high,112
b3c34,764,charge-high,112
b3c34,765,charge-high,112
b3c34,766,charge-high,112
b3c34,767,charge-high,112
b3c34,768,charge-high,112
b3c34,771,charge-high,112
b3c34,772,charge-high,112
b3c34,788,charge-high,112
b3c34,789,charge-high,111
b3c34,792,charge-high,112
b3c34,793,charge-high,112
b3c34,794,charge-high,112
b3c34,795,charge-high,112
b3c34,842,charge-high,111
b3c34,843,charge-high,112
b3c34,869,charge-high,112
b3c34,894,charge-high,111
b3c34,902,charge-high,110
b3c34,903,charge-high,109
b3c34,904,charge-high,110
b3c34,905,charge-high,109
b3c34,906,charge-high,112
b3c34,918,charge-high,112
b3c34,929,charge-high,112
b3c34,930,charge-high,112
b3c34,948,charge-high,111
b3c34,949,charge-high,112
b3c34,950,charge-high,112
b3c34,966,charge-high,112
b3c34,975,charge-high,112
b3c34,1137,charge-high,111
b3c36,1,charge-high,110
b3c36,25,charge-high,112
b3c36,27,charge-high,110
b3c36,28,charge-high,110
b3c36,29,charge-high,111
b3c36,30,charge-high,111
b3c36,31,charge-high,111
b3c36,32,charge-high,112
b3c36,33,charge-high,111
b3c36,34,charge-high,112
b3c36,35,charge-high,112
b3c36,40,charge-high,112
b3c36,41,charge-high,112
b3c36,42,charge-high,112
b3c36,54,charge-high,112
b3c36,55,charge-high,112
b3c36,56,charge-high,111
b3c36,57,charge-high,111
b3c36,58,charge-high,109
b3c36,59,charge-high,109
b3c36,60,charge-high,110
b3c36,61,charge-high,110
b3c36,79,charge-high,112
b3c36,80,charge-high,112
b3c36,83,charge-high,112
b3c36,84,charge-high,112
b3c36,85,charge-high,112
b3c36,88,charge-high,112
b3c36,89,charge-high,111
b3c36,90,charge-high,111
b3c36,91,charge-high,110
b3c36,92,charge-high,111
b3c36,93,charge-high,111
b3c36,94,charge-high,112
b3c36,95,charge-high,111
b3c36,96,charge-high,111
b3c36,97,charge-high,112
b3c36,104,charge-high,111
b3c36,105,charge-high,110
b3c36,106,charge-high,111
b3c36,107,charge-high,111
b3c36,108,charge-high,111
b3c36,109,charge-high,112
b3c36,111,charge-high,112
b3c36,114,charge-high,112
b3c36,115,charge-high,112
b3c36,116,charge-high,112
b3c36,120,charge-high,112
b3c36,125,charge-high,111
b3c36,127,charge-high,110
b3c36,128,charge-high,109
b3c36,129,charge-high,110
b3c36,130,charge-high,109
b3c36,131,charge-high,109
b3c36,132,charge-high,111
b3c36,133,charge-high,110
b3c36,134,charge-high,112
b3c36,135,charge-high,112
b3c36,136,charge-high,111
b3c36,137,charge-high,111
b3c36,138,charge-high,112
b3c36,139,charge-high,111
b3c36,141,charge-high,112
b3c36,144,charge-high,112
b3c36,151,charge-high,111
b3c36,152,charge-high,111
b3c36,153,charge-high,112
b3c36,159,charge-high,112
b3c36,197,charge-high,112
b3c36,198,charge-high,112
b3c36,199,charge-high,111
b3c36,200,charge-high,111
b3c36,201,charge-high,109
b3c36,202,charge-high,111
b3c36,203,charge-high,109
b3c36,204,charge-high,109
b3c36,205,charge-high,109
b3c36,206,charge-high,110
b3c36,207,charge-high,109
b3c36,208,charge-high,108
b3c36,209,charge-high,109
b3c36,210,charge-high,111
b3c36,211,charge-high,111
b3c36,212,charge-high,110
b3c36,213,charge-high,110
b3c36,214,charge-high,112
b3c36,215,charge-high,110
b3c36,216,charge-high,111
b3c36,217,charge-high,111
b3c36,221,charge-high,111
b3c36,222,charge-high,111
b3c36,223,charge-high,111
b3c36,224,charge-high,112
b3c36,225,charge-high,112
b3c36,226,charge-high,112
b3c36,234,charge-high,112
b3c36,235,charge-high,110
b3c36,236,charge-high,111
b3c36,237,charge-high,111
b3c36,238,charge-high,110
b3c36,239,charge-high,111
b3c36,240,charge-high,111
b3c36,241,charge-high,111
b3c36,242,charge-high,111
