cell_id,cycle,scenario,feature,V_std,count,I_std,T_std,V_min,V_max
b1c44,220,charge-mid,V_std,0.0786581099806201,,,,,
b1c44,224,charge-mid,V_std,0.0668298545455235,,,,,
b1c44,243,charge-mid,V_std,0.0794031557267299,,,,,
b1c44,260,charge-mid,V_std,0.0672820595095688,,,,,
b1c44,263,charge-mid,V_std,0.0743397816016093,,,,,
b1c44,276,charge-mid,V_std,0.0983639979852637,,,,,
b1c44,279,charge-mid,V_std,0.0738007877813443,,,,,
b1c44,282,charge-mid,V_std,0.0805903033502377,,,,,
b1c44,284,charge-mid,V_std,0.0718006832218536,,,,,
b1c44,285,charge-mid,V_std,0.0802555271384053,,,,,
b1c44,302,charge-mid,V_std,0.0706861712260787,,,,,
b1c44,312,charge-mid,V_std,0.1001173399598939,,,,,
b1c44,314,charge-mid,V_std,0.078610857952321,,,,,
b1c44,315,charge-mid,V_std,0.0755918933947283,,,,,
b1c44,331,charge-mid,V_std,0.0,,,,,
b1c44,333,charge-mid,V_std,0.0969424305123662,,,,,
b1c44,361,charge-mid,V_std,0.0778335164735818,,,,,
b1c44,387,charge-mid,V_std,0.0984441838942503,,,,,
b1c44,395,charge-mid,V_std,0.0674795663175898,,,,,
b1c44,396,charge-mid,V_std,0.0905503266317964,,,,,
b1c44,415,charge-mid,V_std,0.0,,,,,
b1c44,427,charge-mid,V_std,0.0813749223660663,,,,,
b1c44,430,charge-mid,V_std,0.097109731976795,,,,,
b1c44,432,charge-mid,V_std,0.0687187139618702,,,,,
b1c44,433,charge-mid,V_std,0.0798612831653318,,,,,
b1c44,434,charge-mid,V_std,0.0,,,,,
b1c45,255,charge-mid,V_std,0.0712232245114471,,,,,
b1c45,257,charge-mid,V_std,0.0654806048643094,,,,,
b1c45,270,charge-mid,V_std,0.075799948271063,,,,,
b1c45,273,charge-mid,V_std,0.0658118633139546,,,,,
b1c45,277,charge-mid,V_std,0.0765151939859225,,,,,
b1c45,292,charge-mid,V_std,0.066983120104267,,,,,
b1c45,304,charge-mid,V_std,0.0687407103762173,,,,,
b1c45,311,charge-mid,V_std,0.0666039692152802,,,,,
b1c45,312,charge-mid,V_std,0.0767753656918892,,,,,
b1c45,314,charge-mid,V_std,0.0770679334200895,,,,,
b1c45,323,charge-mid,V_std,0.0700003462512149,,,,,
b1c45,325,charge-mid,V_std,0.0652149708411956,,,,,
b1c45,331,charge-mid,V_std,0.0755684043262128,,,,,
b1c45,385,charge-mid,V_std,0.0682714295756187,,,,,
b1c45,391,charge-mid,V_std,0.0761102566843874,,,,,
b1c45,393,charge-mid,V_std,0.074273390945367,,,,,
b1c45,394,charge-mid,V_std,0.065877884391729,,,,,
b1c45,413,charge-mid,V_std,0.0793541386888757,,,,,
b1c45,417,charge-mid,V_std,0.0785277195135579,,,,,
b1c45,430,charge-mid,V_std,0.0738310905437538,,,,,
b1c45,434,charge-mid,V_std,0.0670840020929233,,,,,
b1c45,436,charge-mid,V_std,0.0764134507397749,,,,,
b1c45,438,charge-mid,V_std,0.0,,,,,
b2c0,242,charge-mid,V_std,7.618963734998542e-05,,,,,
b2c0,248,charge-mid,V_std,8.150137837940825e-05,,,,,
b2c0,249,charge-mid,V_std,7.709165951702611e-05,,,,,
b2c0,263,charge-mid,V_std,7.165684634774435e-05,,,,,
b2c0,264,charge-mid,V_std,8.685967779664736e-05,,,,,
b2c0,267,charge-mid,V_std,8.31013168814419e-05,,,,,
b2c0,269,charge-mid,V_std,8.636406437343317e-05,,,,,
b2c0,270,charge-mid,V_std,7.420040626632519e-05,,,,,
b2c0,271,charge-mid,V_std,7.924494296281405e-05,,,,,
b2c0,273,charge-mid,V_std,7.829805777493604e-05,,,,,
b2c0,274,charge-mid,V_std,7.663280719124793e-05,,,,,
b2c0,275,charge-mid,V_std,7.001273878876597e-05,,,,,
b2c0,276,charge-mid,V_std,7.330492639007914e-05,,,,,
b2c0,277,charge-mid,V_std,6.924200005242857e-05,,,,,
b2c0,278,charge-mid,V_std,7.438444058785222e-05,,,,,
b2c0,279,charge-mid,V_std,7.669523140952342e-05,,,,,
b2c0,280,charge-mid,V_std,8.472002252145917e-05,,,,,
b2c0,281,charge-mid,V_std,7.966111409393803e-05,,,,,
b2c0,282,charge-mid,V_std,7.73940444043798e-05,,,,,
b2c0,283,charge-mid,V_std,8.881011052824466e-05,,,,,
b2c0,284,charge-mid,V_std,8.452568630102603e-05,,,,,
b2c0,286,charge-mid,V_std,7.780109355183743e-05,,,,,
b2c0,287,charge-mid,V_std,8.649149537326e-05,,,,,
b2c0,288,charge-mid,V_std,8.251668360224067e-05,,,,,
b2c0,289,charge-mid,V_std,7.819447232328041e-05,,,,,
b2c0,290,charge-mid,V_std,8.436896668586908e-05,,,,,
b2c0,291,charge-mid,V_std,7.66756680202661e-05,,,,,
b2c0,293,charge-mid,V_std,8.938888889993123e-05,,,,,
b2c0,295,charge-mid,V_std,8.816775259034792e-05,,,,,
b2c0,297,charge-mid,V_std,7.592010712368883e-05,,,,,
b2c0,298,charge-mid,V_std,7.300837937176914e-05,,,,,
b2c0,299,charge-mid,V_std,8.309709359693808e-05,,,,,
b2c0,300,charge-mid,V_std,7.072091862114375e-05,,,,,
b2c0,301,charge-mid,V_std,8.265335181659834e-05,,,,,
b2c0,302,charge-mid,V_std,7.399300846125898e-05,,,,,
b2c0,303,charge-mid,V_std,7.9389332852142e-05,,,,,
b2c0,304,charge-mid,V_std,7.139585902739891e-05,,,,,
b2c0,305,charge-mid,V_std,8.628314332826674e-05,,,,,
b2c0,306,charge-mid,V_std,7.281895595450683e-05,,,,,
b2c0,307,charge-mid,V_std,7.617205155425e-05,,,,,
b2c0,313,charge-mid,V_std,8.71913456287352e-05,,,,,
b2c0,315,charge-mid,V_std,8.907234952748839e-05,,,,,
b2c0,316,charge-mid,V_std,8.372584934185276e-05,,,,,
b2c0,317,charge-mid,V_std,8.204907831338083e-05,,,,,
b2c0,318,charge-mid,V_std,8.313455007318016e-05,,,,,
b2c0,322,charge-mid,V_std,7.965584781050666e-05,,,,,
b2c0,323,charge-mid,V_std,8.047175041095444e-05,,,,,
b2c0,324,charge-mid,V_std,7.719285073435769e-05,,,,,
b2c0,325,charge-mid,V_std,8.483824038638357e-05,,,,,
b2c1,157,charge-mid,V_std,8.826134314971059e-05,,,,,
b2c1,158,charge-mid,V_std,8.087136544136997e-05,,,,,
b2c1,163,charge-mid,V_std,8.442627005928293e-05,,,,,
b2c1,165,charge-mid,V_std,7.823192043335375e-05,,,,,
b2c1,166,charge-mid,V_std,6.887673424722866e-05,,,,,
b2c1,167,charge-mid,V_std,8.438440794226963e-05,,,,,
b2c1,168,charge-mid,V_std,8.043202226110773e-05,,,,,
b2c1,169,charge-mid,V_std,6.756593687275011e-05,,,,,
b2c3,338,charge-mid,V_std,7.093272745310701e-05,,,,,
b2c3,344,charge-mid,V_std,7.986205770399141e-05,,,,,
b2c3,345,charge-mid,V_std,8.533693304620251e-05,,,,,
b2c3,346,charge-mid,V_std,7.613217032524133e-05,,,,,
b2c3,347,charge-mid,V_std,7.686813029949465e-05,,,,,
b2c3,348,charge-mid,V_std,6.910331578925293e-05,,,,,
b2c3,349,charge-mid,V_std,7.21079955115059e-05,,,,,
b2c3,350,charge-mid,V_std,8.083484349110728e-05,,,,,
b2c3,351,charge-mid,V_std,6.703544095953638e-05,,,,,
b2c3,352,charge-mid,V_std,7.686053433227045e-05,,,,,
b2c3,353,charge-mid,V_std,7.052279619680194e-05,,,,,
b2c3,354,charge-mid,V_std,6.918075244347622e-05,,,,,
b2c3,356,charge-mid,V_std,7.353516650628576e-05,,,,,
b2c3,357,charge-mid,V_std,6.831494829357647e-05,,,,,
b2c3,358,charge-mid,V_std,6.538578603696335e-05,,,,,
b2c3,359,charge-mid,V_std,6.268367343482635e-05,,,,,
b2c3,360,charge-mid,V_std,6.867780020710683e-05,,,,,
b2c23,247,charge-mid,V_std,0.0916534946597714,,,,,
b2c39,455,charge-mid,V_std,8.85858505237286e-05,,,,,
b2c39,457,charge-mid,V_std,7.480510287392451e-05,,,,,
b2c39,458,charge-mid,V_std,7.711912855967227e-05,,,,,
b2c39,459,charge-mid,V_std,5.782189921393705e-05,,,,,
b2c39,460,charge-mid,V_std,5.0205880756733806e-05,,,,,
b2c39,462,charge-mid,V_std,5.095366297424367e-05,,,,,
b2c39,463,charge-mid,V_std,4.88043568226776e-05,,,,,
b2c39,465,charge-mid,V_std,5.163645101812174e-05,,,,,
b2c39,466,charge-mid,V_std,5.0788460031480414e-05,,,,,
b2c39,468,charge-mid,V_std,5.064945442307014e-05,,,,,
b2c39,469,charge-mid,V_std,4.890610508778584e-05,,,,,
b2c39,471,charge-mid,V_std,5.326916285718225e-05,,,,,
b2c39,472,charge-mid,V_std,4.991636548131808e-05,,,,,
b2c39,475,charge-mid,V_std,5.49693787098443e-05,,,,,
b2c39,476,charge-mid,V_std,5.061488520673326e-05,,,,,
b2c39,477,charge-mid,V_std,4.314073574187355e-05,,,,,
b2c39,479,charge-mid,V_std,4.818220652784323e-05,,,,,
b2c41,250,charge-mid,V_std,0.0849172237668271,,,,,
b3c6,322,charge-mid,V_std,0.0638600376414924,,,,,
b3c6,335,charge-mid,V_std,0.0640105352012867,,,,,
b3c6,340,charge-mid,V_std,0.0635475801469278,,,,,
b3c6,344,charge-mid,V_std,0.0635556286961465,,,,,
b3c6,371,charge-mid,V_std,0.0637994229168723,,,,,
b3c6,384,charge-mid,V_std,0.0635296001940474,,,,,
b3c6,408,charge-mid,V_std,0.0635036249754679,,,,,
b3c6,441,charge-mid,V_std,0.0651738630252401,,,,,
b3c6,442,charge-mid,V_std,0.0638808948758643,,,,,
b3c6,552,charge-mid,V_std,0.0638740478780022,,,,,
b3c6,554,charge-mid,V_std,0.0641288296696084,,,,,
b3c6,556,charge-mid,V_std,0.0638405265259032,,,,,
b3c6,557,charge-mid,V_std,0.0646882589656106,,,,,
b3c6,558,charge-mid,V_std,0.0638816843459633,,,,,
b3c6,559,charge-mid,V_std,0.065044271325792,,,,,
b3c6,560,charge-mid,V_std,0.0647406865872135,,,,,
b3c6,561,charge-mid,V_std,0.0642599400611841,,,,,
b3c6,562,charge-mid,V_std,0.063971455179598,,,,,
b3c6,565,charge-mid,V_std,0.0642745207610827,,,,,
b3c6,566,charge-mid,V_std,0.0640975225355142,,,,,
b3c6,569,charge-mid,V_std,0.0639054924890489,,,,,
b3c6,571,charge-mid,V_std,0.0635085830897975,,,,,
b3c6,572,charge-mid,V_std,0.0651097152566696,,,,,
b3c6,574,charge-mid,V_std,0.0640090301955131,,,,,
b3c6,578,charge-mid,V_std,0.0657793062143426,,,,,
b3c6,581,charge-mid,V_std,0.0637072200443265,,,,,
b3c28,287,charge-mid,V_std,0.0641360663199659,,,,,
b3c28,292,charge-mid,V_std,0.0636067680355221,,,,,
b3c28,310,charge-mid,V_std,0.0637546338469366,,,,,
b3c28,312,charge-mid,V_std,0.0638966717232066,,,,,
b3c28,314,charge-mid,V_std,0.0637962175863386,,,,,
b3c28,317,charge-mid,V_std,0.0637121194464062,,,,,
b3c28,318,charge-mid,V_std,0.0642814002390613,,,,,
b3c28,325,charge-mid,V_std,0.0639005170312626,,,,,
b3c28,328,charge-mid,V_std,0.0636105686355238,,,,,
b3c28,332,charge-mid,V_std,0.0641377761397418,,,,,
b3c28,333,charge-mid,V_std,0.0653995250544325,,,,,
b3c28,336,charge-mid,V_std,0.06374983282917,,,,,
b3c28,396,charge-mid,V_std,0.0635521523362069,,,,,
b1c34,673,charge-mid,count,,2.0,,,,
b1c34,676,charge-mid,count,,2.0,,,,
b1c34,677,charge-mid,count,,2.0,,,,
b1c34,680,charge-mid,count,,1.0,,,,
b1c35,640,charge-mid,count,,2.0,,,,
b1c35,641,charge-mid,count,,2.0,,,,
b1c35,642,charge-mid,count,,1.0,,,,
b1c35,643,charge-mid,count,,1.0,,,,
b1c36,679,charge-mid,count,,1.0,,,,
b1c37,619,charge-mid,count,,2.0,,,,
b1c37,621,charge-mid,count,,2.0,,,,
b1c37,626,charge-mid,count,,1.0,,,,
b1c37,628,charge-mid,count,,1.0,,,,
b1c38,571,charge-mid,count,,2.0,,,,
b1c38,586,charge-mid,count,,1.0,,,,
b1c38,592,charge-mid,count,,2.0,,,,
b1c39,559,charge-mid,count,,1.0,,,,
b1c39,563,charge-mid,count,,1.0,,,,
b1c44,305,charge-mid,count,,2.0,,,,
b1c44,310,charge-mid,count,,2.0,,,,
b1c44,324,charge-mid,count,,2.0,,,,
b1c44,325,charge-mid,count,,2.0,,,,
b1c44,327,charge-mid,count,,2.0,,,,
b1c44,329,charge-mid,count,,1.0,,,,
b1c44,412,charge-mid,count,,1.0,,,,
b1c44,413,charge-mid,count,,2.0,,,,
b1c44,416,charge-mid,count,,2.0,,,,
b1c44,417,charge-mid,count,,1.0,,,,
b1c44,421,charge-mid,count,,1.0,,,,
b1c44,422,charge-mid,count,,1.0,,,,
b1c44,429,charge-mid,count,,2.0,,,,
b1c45,398,charge-mid,count,,2.0,,,,
b1c45,415,charge-mid,count,,1.0,,,,
b1c45,420,charge-mid,count,,1.0,,,,
b1c45,421,charge-mid,count,,1.0,,,,
b1c45,422,charge-mid,count,,2.0,,,,
b1c45,423,charge-mid,count,,2.0,,,,
b1c45,426,charge-mid,count,,1.0,,,,
b1c45,432,charge-mid,count,,2.0,,,,
b1c45,435,charge-mid,count,,2.0,,,,
b1c45,437,charge-mid,count,,1.0,,,,
b2c3,25,charge-mid,count,,1798.0,,,,
b2c3,26,charge-mid,count,,3119.0,,,,
b2c3,29,charge-mid,count,,635.0,,,,
b2c3,30,charge-mid,count,,1285.0,,,,
b2c3,31,charge-mid,count,,1554.0,,,,
b2c3,32,charge-mid,count,,533.0,,,,
b2c3,33,charge-mid,count,,459.0,,,,
b2c3,35,charge-mid,count,,935.0,,,,
b2c3,36,charge-mid,count,,513.0,,,,
b2c3,37,charge-mid,count,,433.0,,,,
b2c3,39,charge-mid,count,,423.0,,,,
b2c3,41,charge-mid,count,,426.0,,,,
b2c3,45,charge-mid,count,,477.0,,,,
b2c3,143,charge-mid,count,,430.0,,,,
b2c3,147,charge-mid,count,,437.0,,,,
b2c6,2,charge-mid,count,,1145.0,,,,
b2c6,5,charge-mid,count,,944.0,,,,
b2c6,6,charge-mid,count,,774.0,,,,
b2c6,7,charge-mid,count,,693.0,,,,
b2c6,15,charge-mid,count,,553.0,,,,
b2c6,18,charge-mid,count,,890.0,,,,
b2c6,19,charge-mid,count,,631.0,,,,
b2c6,20,charge-mid,count,,460.0,,,,
b2c6,23,charge-mid,count,,599.0,,,,
b2c6,34,charge-mid,count,,427.0,,,,
b2c6,141,charge-mid,count,,442.0,,,,
b2c6,149,charge-mid,count,,460.0,,,,
b2c6,201,charge-mid,count,,656.0,,,,
b2c6,202,charge-mid,count,,419.0,,,,
b2c6,205,charge-mid,count,,499.0,,,,
b2c6,206,charge-mid,count,,499.0,,,,
b2c6,312,charge-mid,count,,532.0,,,,
b2c12,253,charge-mid,count,,624.0,,,,
b2c41,87,charge-mid,count,,472.0,,,,
b2c41,88,charge-mid,count,,413.0,,,,
b2c41,89,charge-mid,count,,465.0,,,,
b2c41,159,charge-mid,count,,452.0,,,,
b2c47,13,charge-mid,count,,416.0,,,,
b2c47,14,charge-mid,count,,437.0,,,,
b2c47,15,charge-mid,count,,426.0,,,,
b2c47,420,charge-mid,count,,430.0,,,,
b2c47,517,charge-mid,count,,433.0,,,,
b2c47,530,charge-mid,count,,493.0,,,,
b2c47,531,charge-mid,count,,448.0,,,,
b2c47,532,charge-mid,count,,435.0,,,,
b2c47,546,charge-mid,count,,435.0,,,,
b2c47,558,charge-mid,count,,422.0,,,,
b2c47,568,charge-mid,count,,446.0,,,,
b2c47,572,charge-mid,count,,463.0,,,,
b2c47,574,charge-mid,count,,414.0,,,,
b2c47,575,charge-mid,count,,437.0,,,,
b2c47,577,charge-mid,count,,422.0,,,,
b2c47,578,charge-mid,count,,416.0,,,,
b2c47,583,charge-mid,count,,415.0,,,,
b2c47,584,charge-mid,count,,419.0,,,,
b2c47,596,charge-mid,count,,421.0,,,,
b2c47,610,charge-mid,count,,444.0,,,,
b3c24,818,charge-mid,count,,1095.0,,,,
b3c24,819,charge-mid,count,,491.0,,,,
b3c24,820,charge-mid,count,,2099.0,,,,
b3c37,10,charge-mid,count,,527.0,,,,
b3c37,53,charge-mid,count,,3489.0,,,,
b3c37,54,charge-mid,count,,1329.0,,,,
b3c37,592,charge-mid,count,,5533.0,,,,
b3c37,1214,charge-mid,count,,611.0,,,,
b3c37,1216,charge-mid,count,,3799.0,,,,
b1c6,316,charge-mid,I_std,,,0.0001140589446811,,,
b1c7,9,charge-mid,I_std,,,0.0001071465179679,,,
b1c7,19,charge-mid,I_std,,,0.0001134873247392,,,
b1c7,49,charge-mid,I_std,,,0.0001080958026013,,,
b1c7,61,charge-mid,I_std,,,0.0001010644171785,,,
b1c7,70,charge-mid,I_std,,,0.0001033818722191,,,
b1c7,74,charge-mid,I_std,,,0.0001070136159862,,,
b1c7,77,charge-mid,I_std,,,0.0001119000082848,,,
b1c7,78,charge-mid,I_std,,,9.335292703516876e-05,,,
b1c7,87,charge-mid,I_std,,,0.0001080721036447,,,
b1c7,114,charge-mid,I_std,,,0.0001130485262584,,,
b1c7,147,charge-mid,I_std,,,0.0001072611227813,,,
b1c7,149,charge-mid,I_std,,,9.560940143560634e-05,,,
b1c7,161,charge-mid,I_std,,,0.0001085085954743,,,
b1c7,164,charge-mid,I_std,,,9.91328400748094e-05,,,
b1c7,169,charge-mid,I_std,,,0.0001026158321801,,,
b1c7,172,charge-mid,I_std,,,0.0001143999928621,,,
b1c7,177,charge-mid,I_std,,,0.0001131884334609,,,
b1c7,187,charge-mid,I_std,,,0.0001107692825563,,,
b1c7,188,charge-mid,I_std,,,0.0001143146879705,,,
b1c7,199,charge-mid,I_std,,,0.0001063480999672,,,
b1c7,201,charge-mid,I_std,,,0.0001082165390193,,,
b1c7,258,charge-mid,I_std,,,0.0001108733537384,,,
b1c7,341,charge-mid,I_std,,,0.0001086327854493,,,
b1c7,354,charge-mid,I_std,,,0.0001079173103732,,,
b1c7,374,charge-mid,I_std,,,0.0001041273853499,,,
b1c7,376,charge-mid,I_std,,,0.0001014206031414,,,
b1c7,434,charge-mid,I_std,,,9.907595911131554e-05,,,
b1c7,497,charge-mid,I_std,,,0.0001089652682486,,,
b1c7,532,charge-mid,I_std,,,0.000111638880629,,,
b1c7,600,charge-mid,I_std,,,0.0001097773668832,,,
b1c7,729,charge-mid,I_std,,,0.000111539450729,,,
b1c34,664,charge-mid,I_std,,,3.3867483571243597,,,
b1c35,632,charge-mid,I_std,,,6.421960000467617e-05,,,
b1c36,646,charge-mid,I_std,,,3.5569351739148924,,,
b1c36,661,charge-mid,I_std,,,3.4176115535667733,,,
b1c37,611,charge-mid,I_std,,,3.1324970246424235,,,
b1c37,612,charge-mid,I_std,,,3.13528405113562,,,
b1c38,550,charge-mid,I_std,,,3.197325627323544,,,
b1c38,552,charge-mid,I_std,,,3.375480406591695,,,
b1c38,567,charge-mid,I_std,,,3.412145588391114,,,
b1c38,572,charge-mid,I_std,,,3.1129762096164244,,,
b1c39,505,charge-mid,I_std,,,5.0019527866877416e-05,,,
b1c39,549,charge-mid,I_std,,,3.3214400762875167,,,
b1c39,554,charge-mid,I_std,,,3.41082595954973,,,
b1c39,555,charge-mid,I_std,,,3.390789573362274,,,
b1c44,122,charge-mid,I_std,,,3.208557026837071,,,
b1c44,158,charge-mid,I_std,,,3.244537900738437,,,
b1c44,161,charge-mid,I_std,,,3.258070712524281,,,
b1c44,166,charge-mid,I_std,,,3.240575158991565,,,
b1c44,168,charge-mid,I_std,,,3.668134541323648,,,
b1c44,184,charge-mid,I_std,,,3.190112485815305,,,
b1c44,203,charge-mid,I_std,,,3.69444885412686,,,
b1c44,207,charge-mid,I_std,,,3.4695987342162327,,,
b1c44,238,charge-mid,I_std,,,8.14293115675836e-05,,,
b1c44,259,charge-mid,I_std,,,3.1421140123520903,,,
b1c44,262,charge-mid,I_std,,,3.2445013045971858,,,
b1c44,291,charge-mid,I_std,,,3.16041219042508,,,
b1c44,309,charge-mid,I_std,,,6.408587987926325e-05,,,
b1c44,349,charge-mid,I_std,,,3.290291448276329,,,
b1c44,350,charge-mid,I_std,,,3.6578547368833534,,,
b1c44,352,charge-mid,I_std,,,3.3897044460338037,,,
b1c44,364,charge-mid,I_std,,,3.2131236287836877,,,
b1c44,373,charge-mid,I_std,,,3.195210649743822,,,
b1c45,219,charge-mid,I_std,,,3.2603066169399098,,,
b1c45,231,charge-mid,I_std,,,3.602925142205161,,,
b1c45,247,charge-mid,I_std,,,3.683147775849792,,,
b1c45,254,charge-mid,I_std,,,3.1512659155831946,,,
b1c45,258,charge-mid,I_std,,,3.149721603922497,,,
b1c45,266,charge-mid,I_std,,,3.685758622964925,,,
b1c45,289,charge-mid,I_std,,,3.3056636541488524,,,
b1c45,319,charge-mid,I_std,,,3.7970745497978737,,,
b1c45,321,charge-mid,I_std,,,3.176431013734284,,,
b1c45,324,charge-mid,I_std,,,3.3735223069656897,,,
b1c45,343,charge-mid,I_std,,,3.217751512423688,,,
b1c45,353,charge-mid,I_std,,,3.249031731260059,,,
b1c45,364,charge-mid,I_std,,,3.2580563657876187,,,
b1c45,366,charge-mid,I_std,,,3.354722071684276,,,
b1c45,372,charge-mid,I_std,,,3.5493548141117763,,,
b1c45,374,charge-mid,I_std,,,3.6871522451003065,,,
b1c45,401,charge-mid,I_std,,,3.5226350412211,,,
b1c45,419,charge-mid,I_std,,,8.009422825294757e-05,,,
b2c5,4,charge-mid,I_std,,,0.0001061434360214,,,
b2c5,28,charge-mid,I_std,,,0.0001142248127939,,,
b2c5,38,charge-mid,I_std,,,0.0001035178039314,,,
b2c5,259,charge-mid,I_std,,,9.989756532392332e-05,,,
b2c5,279,charge-mid,I_std,,,0.0001085238637105,,,
b2c5,281,charge-mid,I_std,,,0.0001044721902304,,,
b2c5,328,charge-mid,I_std,,,0.0001067144237286,,,
b2c5,335,charge-mid,I_std,,,0.0001064160821136,,,
b2c17,7,charge-mid,I_std,,,0.0001130217453895,,,
b2c17,22,charge-mid,I_std,,,0.0001045567178777,,,
b2c17,39,charge-mid,I_std,,,0.000113255761523,,,
b2c17,60,charge-mid,I_std,,,0.0001122874474592,,,
b2c17,85,charge-mid,I_std,,,0.0001130071668862,,,
b2c17,117,charge-mid,I_std,,,0.0001118849675693,,,
b2c17,178,charge-mid,I_std,,,0.0001140078530364,,,
b2c17,183,charge-mid,I_std,,,0.0001026410948119,,,
b2c17,186,charge-mid,I_std,,,0.0001012134360744,,,
b2c17,242,charge-mid,I_std,,,0.0001062154706986,,,
b2c17,273,charge-mid,I_std,,,0.0001112080547601,,,
b2c20,8,charge-mid,I_std,,,0.0001139809565676,,,
b2c20,28,charge-mid,I_std,,,0.0001118694939365,,,
b2c20,289,charge-mid,I_std,,,0.0001035867541206,,,
b2c21,220,charge-mid,I_std,,,0.0001099296622522,,,
b2c21,290,charge-mid,I_std,,,0.0001009666247654,,,
b2c23,2,charge-mid,I_std,,,0.0001092759007451,,,
b2c23,14,charge-mid,I_std,,,0.0001117415034253,,,
b2c23,46,charge-mid,I_std,,,0.0001069071071877,,,
b2c23,62,charge-mid,I_std,,,9.52844243689378e-05,,,
b2c23,64,charge-mid,I_std,,,0.0001003406174946,,,
b2c23,67,charge-mid,I_std,,,0.000113388664084,,,
b2c23,77,charge-mid,I_std,,,0.0001020731989315,,,
b2c23,143,charge-mid,I_std,,,0.000112799013536,,,
b2c23,202,charge-mid,I_std,,,0.00011398903537,,,
b2c23,215,charge-mid,I_std,,,0.0001048168373908,,,
b2c23,216,charge-mid,I_std,,,0.0001112427835828,,,
b2c23,239,charge-mid,I_std,,,0.0001134845126268,,,
b2c23,274,charge-mid,I_std,,,0.0001090259616654,,,
b2c23,275,charge-mid,I_std,,,0.0001117761668187,,,
b2c23,286,charge-mid,I_std,,,0.0001033727357151,,,
b2c23,289,charge-mid,I_std,,,0.0001113856938706,,,
b2c23,296,charge-mid,I_std,,,0.000113126939075,,,
b2c23,303,charge-mid,I_std,,,0.0001114888787556,,,
b2c23,320,charge-mid,I_std,,,0.0001011981683562,,,
b2c23,325,charge-mid,I_std,,,0.000113409320633,,,
b2c23,342,charge-mid,I_std,,,0.0001069010685919,,,
b2c23,351,charge-mid,I_std,,,9.921678645978446e-05,,,
b2c23,352,charge-mid,I_std,,,0.0001137122650554,,,
b2c35,46,charge-mid,I_std,,,0.0001079341557633,,,
b2c35,51,charge-mid,I_std,,,0.0001121944254277,,,
b2c35,72,charge-mid,I_std,,,0.0001087184529329,,,
b2c35,214,charge-mid,I_std,,,0.0001039581645624,,,
b2c36,47,charge-mid,I_std,,,0.0001122550630697,,,
b2c36,84,charge-mid,I_std,,,0.0001082980951694,,,
b2c36,146,charge-mid,I_std,,,0.0001048295830868,,,
b2c36,172,charge-mid,I_std,,,0.0001072850593036,,,
b2c36,212,charge-mid,I_std,,,0.0001025862778858,,,
b2c36,219,charge-mid,I_std,,,9.427098410728431e-05,,,
b2c36,257,charge-mid,I_std,,,0.0001134014843531,,,
b2c36,326,charge-mid,I_std,,,0.000113960473507,,,
b2c36,327,charge-mid,I_std,,,0.0001089020545435,,,
b2c36,333,charge-mid,I_std,,,0.000112667175169,,,
b2c36,385,charge-mid,I_std,,,0.0001138453273959,,,
b1c2,1600,charge-mid,T_std,,,,1.5678666728094652,,
b1c3,29,charge-mid,T_std,,,,0.0186684349548588,,
b1c3,501,charge-mid,T_std,,,,1.811179198895052,,
b1c3,968,charge-mid,T_std,,,,1.5120979454425725,,
b1c3,1331,charge-mid,T_std,,,,1.5513034379141413,,
b1c3,1422,charge-mid,T_std,,,,2.031056183901194,,
b1c14,12,charge-mid,T_std,,,,2.5423043715718525,,
b1c14,616,charge-mid,T_std,,,,1.5151175363876477,,
b1c14,663,charge-mid,T_std,,,,1.5437138016588448,,
b1c14,703,charge-mid,T_std,,,,1.5205702377966996,,
b1c14,718,charge-mid,T_std,,,,0.0225301471834531,,
b1c14,732,charge-mid,T_std,,,,0.0240249661629784,,
b1c14,742,charge-mid,T_std,,,,0.0251476052911407,,
b1c14,746,charge-mid,T_std,,,,0.0242176420400701,,
b1c14,747,charge-mid,T_std,,,,0.0235966950572621,,
b1c14,758,charge-mid,T_std,,,,0.0212295261087955,,
b1c14,767,charge-mid,T_std,,,,0.0203397600507633,,
b1c14,774,charge-mid,T_std,,,,0.0241214422304235,,
b1c14,776,charge-mid,T_std,,,,0.0241372373926075,,
b1c14,780,charge-mid,T_std,,,,0.0243905581609099,,
b1c14,784,charge-mid,T_std,,,,0.0240414841417858,,
b1c14,788,charge-mid,T_std,,,,0.0251015535404315,,
b1c14,789,charge-mid,T_std,,,,0.0239331667652596,,
b1c14,796,charge-mid,T_std,,,,0.0220669521011711,,
b1c14,800,charge-mid,T_std,,,,0.0252640375211611,,
b1c14,807,charge-mid,T_std,,,,0.0210549962282647,,
b1c14,809,charge-mid,T_std,,,,0.0217364278375912,,
b1c14,824,charge-mid,T_std,,,,0.0251374138964639,,
b1c14,829,charge-mid,T_std,,,,0.0236419152103635,,
b1c14,837,charge-mid,T_std,,,,0.0233548270873867,,
b1c15,12,charge-mid,T_std,,,,2.7375310831657718,,
b1c15,587,charge-mid,T_std,,,,1.49742404051891,,
b1c15,629,charge-mid,T_std,,,,1.5043852339927433,,
b1c15,670,charge-mid,T_std,,,,1.568165567873078,,
b1c15,711,charge-mid,T_std,,,,1.5431853198346253,,
b1c38,580,charge-mid,T_std,,,,0.0103207134120343,,
b1c41,886,charge-mid,T_std,,,,2.774934415544362,,
