cell_id,cycle,scenario,count
b2c37,484,charge-mid,200
b2c37,485,charge-mid,200
b2c37,486,charge-mid,211
b2c37,487,charge-mid,207
b2c37,488,charge-mid,207
b2c37,489,charge-mid,214
b2c37,491,charge-mid,217
b2c37,492,charge-mid,214
b2c37,493,charge-mid,221
b2c37,494,charge-mid,226
b2c37,495,charge-mid,221
b2c37,496,charge-mid,225
b2c37,497,charge-mid,231
b2c37,498,charge-mid,233
b2c37,499,charge-mid,232
b2c37,500,charge-mid,237
b2c37,501,charge-mid,227
b2c38,458,charge-mid,195
b2c38,461,charge-mid,196
b2c38,462,charge-mid,198
b2c38,463,charge-mid,199
b2c38,465,charge-mid,207
b2c38,466,charge-mid,208
b2c38,468,charge-mid,215
b2c38,470,charge-mid,216
b2c38,471,charge-mid,226
b2c38,472,charge-mid,217
b2c38,473,charge-mid,220
b2c38,474,charge-mid,222
b2c38,475,charge-mid,221
b2c38,476,charge-mid,228
b2c38,477,charge-mid,223
b2c38,478,charge-mid,229
b2c38,479,charge-mid,232
b2c38,480,charge-mid,231
b2c38,481,charge-mid,228
b2c38,482,charge-mid,241
b2c38,483,charge-mid,238
b2c38,484,charge-mid,229
b2c38,485,charge-mid,241
b2c38,486,charge-mid,233
b2c39,424,charge-mid,197
b2c39,425,charge-mid,193
b2c39,426,charge-mid,207
b2c39,427,charge-mid,202
b2c39,429,charge-mid,208
b2c39,430,charge-mid,216
b2c39,431,charge-mid,210
b2c39,432,charge-mid,212
b2c39,434,charge-mid,222
b2c39,436,charge-mid,224
b2c39,437,charge-mid,224
b2c39,439,charge-mid,229
b2c39,440,charge-mid,235
b2c39,442,charge-mid,231
b2c39,444,charge-mid,240
b2c39,445,charge-mid,245
b2c39,446,charge-mid,234
b2c39,448,charge-mid,254
b2c39,449,charge-mid,240
b2c39,450,charge-mid,242
b2c39,451,charge-mid,241
b2c39,453,charge-mid,241
b2c39,454,charge-mid,251
b2c39,455,charge-mid,245
b2c39,456,charge-mid,237
b2c39,457,charge-mid,243
b2c39,458,charge-mid,239
b2c39,459,charge-mid,243
b2c39,460,charge-mid,255
b2c39,461,charge-mid,248
b2c39,462,charge-mid,245
b2c39,463,charge-mid,248
b2c39,464,charge-mid,247
b2c39,465,charge-mid,240
b2c39,466,charge-mid,244
b2c39,467,charge-mid,244
b2c39,468,charge-mid,244
b2c39,469,charge-mid,236
b2c39,470,charge-mid,247
b2c39,471,charge-mid,236
b2c39,472,charge-mid,229
b2c39,473,charge-mid,244
b2c39,474,charge-mid,234
b2c39,475,charge-mid,235
b2c39,476,charge-mid,234
b2c39,477,charge-mid,244
b2c39,478,charge-mid,233
b2c39,479,charge-mid,242
b2c40,292,charge-mid,198
b2c41,47,charge-mid,209
b2c41,104,charge-mid,226
b2c41,105,charge-mid,194
b2c41,108,charge-mid,196
b2c41,115,charge-mid,235
b2c41,131,charge-mid,201
b2c41,136,charge-mid,248
b2c41,153,charge-mid,242
b2c41,219,charge-mid,208
b2c41,251,charge-mid,213
b2c41,283,charge-mid,203
b2c41,313,charge-mid,216
b2c41,340,charge-mid,195
b2c41,367,charge-mid,200
b2c41,416,charge-mid,213
b2c41,417,charge-mid,220
b2c41,418,charge-mid,240
b2c41,420,charge-mid,215
b2c41,441,charge-mid,218
b2c41,442,charge-mid,211
b2c41,444,charge-mid,218
b2c41,447,charge-mid,224
b2c43,486,charge-mid,200
b2c44,463,charge-mid,197
b2c46,197,charge-mid,205
b2c46,253,charge-mid,198
b2c46,362,charge-mid,199
b2c46,384,charge-mid,205
b2c46,400,charge-mid,194
b2c46,407,charge-mid,201
b2c46,409,charge-mid,202
b2c46,410,charge-mid,214
b2c46,424,charge-mid,224
b2c46,430,charge-mid,205
b2c46,432,charge-mid,227
b2c46,434,charge-mid,220
b2c46,435,charge-mid,219
b2c46,436,charge-mid,218
b2c46,437,charge-mid,229
b2c46,438,charge-mid,234
b2c47,45,charge-mid,232
b2c47,57,charge-mid,195
b2c47,86,charge-mid,202
b2c47,100,charge-mid,202
b2c47,110,charge-mid,193
b2c47,206,charge-mid,202
b2c47,210,charge-mid,193
b2c47,231,charge-mid,193
b2c47,284,charge-mid,222
b2c47,293,charge-mid,193
b2c47,303,charge-mid,225
b2c47,378,charge-mid,212
b2c47,382,charge-mid,206
b2c47,389,charge-mid,225
b2c47,390,charge-mid,245
b2c47,407,charge-mid,239
b2c47,431,charge-mid,274
b2c47,454,charge-mid,218
b2c47,455,charge-mid,240
b2c47,456,charge-mid,196
b2c47,457,charge-mid,196
b2c47,459,charge-mid,223
b2c47,483,charge-mid,198
b2c47,484,charge-mid,220
b2c47,493,charge-mid,254
b2c47,508,charge-mid,206
b2c47,510,charge-mid,211
b2c47,511,charge-mid,222
b2c47,618,charge-mid,243
b2c47,626,charge-mid,194
b2c47,627,charge-mid,208
b2c47,628,charge-mid,217
b2c47,643,charge-mid,258
b2c47,644,charge-mid,259
b2c47,648,charge-mid,249
b2c47,674,charge-mid,238
b2c47,675,charge-mid,250
b3c0,830,charge-mid,52
b3c0,834,charge-mid,52
b3c0,835,charge-mid,52
b3c0,844,charge-mid,52
b3c0,847,charge-mid,52
b3c0,851,charge-mid,52
b3c0,856,charge-mid,52
b3c0,858,charge-mid,52
b3c0,859,charge-mid,52
b3c0,861,charge-mid,52
b3c0,862,charge-mid,52
b3c0,863,charge-mid,52
b3c0,866,charge-mid,52
b3c0,868,charge-mid,52
b3c0,870,charge-mid,52
b3c0,871,charge-mid,52
b3c0,872,charge-mid,52
b3c0,873,charge-mid,52
b3c0,874,charge-mid,52
b3c0,875,charge-mid,52
b3c0,876,charge-mid,52
b3c0,877,charge-mid,52
b3c0,878,charge-mid,52
b3c0,879,charge-mid,52
b3c0,880,charge-mid,52
b3c0,881,charge-mid,52
b3c0,882,charge-mid,52
b3c0,883,charge-mid,52
b3c0,884,charge-mid,52
b3c0,885,charge-mid,52
b3c0,886,charge-mid,51
b3c0,887,charge-mid,52
b3c0,888,charge-mid,52
b3c0,889,charge-mid,52
b3c0,890,charge-mid,52
b3c0,891,charge-mid,52
b3c0,892,charge-mid,51
b3c0,893,charge-mid,52
b3c0,894,charge-mid,52
b3c0,895,charge-mid,52
b3c0,896,charge-mid,52
b3c0,897,charge-mid,51
b3c0,898,charge-mid,52
b3c0,899,charge-mid,52
b3c0,900,charge-mid,52
b3c0,901,charge-mid,52
b3c0,902,charge-mid,51
b3c0,903,charge-mid,51
b3c0,904,charge-mid,51
b3c0,905,charge-mid,52
b3c0,906,charge-mid,51
b3c0,907,charge-mid,51
b3c0,908,charge-mid,51
b3c0,909,charge-mid,51
b3c0,910,charge-mid,51
b3c0,911,charge-mid,51
b3c0,912,charge-mid,51
b3c0,913,charge-mid,51
b3c0,914,charge-mid,51
b3c0,915,charge-mid,51
b3c0,916,charge-mid,51
b3c0,917,charge-mid,51
b3c0,918,charge-mid,51
b3c0,919,charge-mid,51
b3c0,920,charge-mid,50
b3c0,921,charge-mid,50
b3c0,922,charge-mid,50
b3c0,923,charge-mid,51
b3c0,924,charge-mid,50
b3c0,925,charge-mid,51
b3c0,926,charge-mid,51
b3c0,927,charge-mid,51
b3c0,928,charge-mid,51
b3c0,929,charge-mid,51
b3c0,930,charge-mid,51
b3c0,931,charge-mid,50
b3c0,932,charge-mid,50
b3c0,933,charge-mid,51
b3c0,934,charge-mid,50
b3c0,935,charge-mid,50
b3c0,936,charge-mid,50
b3c0,937,charge-mid,51
b3c0,938,charge-mid,50
b3c0,939,charge-mid,50
b3c0,940,charge-mid,50
b3c0,941,charge-mid,50
b3c0,942,charge-mid,50
b3c0,943,charge-mid,50
b3c0,944,charge-mid,50
b3c0,945,charge-mid,49
b3c0,946,charge-mid,50
b3c0,947,charge-mid,49
b3c0,948,charge-mid,51
b3c0,949,charge-mid,50
b3c0,950,charge-mid,51
b3c0,951,charge-mid,50
b3c0,952,charge-mid,49
b3c0,953,charge-mid,50
b3c0,954,charge-mid,50
b3c0,955,charge-mid,50
b3c0,956,charge-mid,50
b3c0,957,charge-mid,49
b3c0,958,charge-mid,49
b3c0,959,charge-mid,49
b3c0,960,charge-mid,49
b3c0,961,charge-mid,49
b3c0,962,charge-mid,49
b3c0,963,charge-mid,49
b3c0,964,charge-mid,49
b3c0,965,charge-mid,49
b3c0,966,charge-mid,48
b3c0,967,charge-mid,49
b3c0,968,charge-mid,49
b3c0,969,charge-mid,49
b3c0,970,charge-mid,49
b3c0,971,charge-mid,48
b3c0,972,charge-mid,49
b3c0,973,charge-mid,50
b3c0,974,charge-mid,50
b3c0,975,charge-mid,49
b3c0,976,charge-mid,50
b3c0,977,charge-mid,50
b3c0,978,charge-mid,48
b3c0,979,charge-mid,50
b3c0,980,charge-mid,50
b3c0,981,charge-mid,51
b3c0,982,charge-mid,51
b3c0,983,charge-mid,51
b3c0,984,charge-mid,50
b3c0,985,charge-mid,50
b3c0,986,charge-mid,51
b3c0,987,charge-mid,50
b3c0,988,charge-mid,51
b3c0,989,charge-mid,51
b3c0,990,charge-mid,50
b3c0,991,charge-mid,51
b3c0,992,charge-mid,52
b3c0,993,charge-mid,52
b3c0,994,charge-mid,52
b3c0,995,charge-mid,51
b3c0,997,charge-mid,52
b3c0,998,charge-mid,52
b3c1,1018,charge-mid,52
b3c1,1020,charge-mid,52
b3c1,1022,charge-mid,52
b3c1,1023,charge-mid,52
b3c1,1026,charge-mid,51
b3c1,1028,charge-mid,52
b3c1,1032,charge-mid,52
b3c1,1033,charge-mid,52
b3c1,1034,charge-mid,50
b3c1,1035,charge-mid,52
b3c1,1036,charge-mid,52
b3c1,1037,charge-mid,52
b3c1,1038,charge-mid,50
b3c1,1039,charge-mid,51
b3c1,1040,charge-mid,52
b3c1,1041,charge-mid,51
b3c1,1042,charge-mid,51
b3c1,1043,charge-mid,52
b3c1,1044,charge-mid,50
b3c1,1045,charge-mid,51
b3c1,1046,charge-mid,50
b3c1,1047,charge-mid,50
b3c1,1049,charge-mid,52
b3c2,1172,charge-mid,52
b3c2,1174,charge-mid,52
b3c2,1176,charge-mid,52
b3c2,1177,charge-mid,52
b3c2,1178,charge-mid,52
b3c2,1179,charge-mid,52
b3c2,1180,charge-mid,52
b3c2,1181,charge-mid,52
b3c2,1182,charge-mid,52
b3c2,1183,charge-mid,52
b3c2,1184,charge-mid,52
b3c2,1185,charge-mid,52
b3c2,1187,charge-mid,52
b3c2,1188,charge-mid,52
b3c2,1195,charge-mid,52
b3c2,1196,charge-mid,52
b3c2,1197,charge-mid,52
b3c2,1198,charge-mid,52
b3c2,1199,charge-mid,52
b3c2,1200,charge-mid,52
b3c2,1201,charge-mid,52
b3c2,1202,charge-mid,52
b3c2,1203,charge-mid,52
b3c2,1204,charge-mid,52
b3c2,1205,charge-mid,52
b3c2,1206,charge-mid,52
b3c2,1207,charge-mid,52
b3c2,1208,charge-mid,52
b3c2,1209,charge-mid,52
b3c2,1210,charge-mid,52
b3c2,1211,charge-mid,52
b3c2,1212,charge-mid,52
b3c2,1214,charge-mid,51
b3c2,1215,charge-mid,51
b3c2,1216,charge-mid,51
b3c2,1217,charge-mid,51
b3c2,1218,charge-mid,51
b3c2,1219,charge-mid,51
b3c2,1220,charge-mid,51
b3c2,1221,charge-mid,51
b3c2,1222,charge-mid,51
b3c2,1223,charge-mid,51
b3c2,1224,charge-mid,51
b3c2,1225,charge-mid,51
b3c2,1227,charge-mid,51
b3c2,1228,charge-mid,51
b3c2,1229,charge-mid,51
b3c2,1230,charge-mid,51
b3c2,1231,charge-mid,52
b3c2,1232,charge-mid,51
b3c2,1233,charge-mid,51
b3c2,1234,charge-mid,51
b3c2,1235,charge-mid,51
b3c2,1236,charge-mid,51
b3c2,1237,charge-mid,51
b3c2,1238,charge-mid,51
b3c2,1239,charge-mid,51
b3c2,1240,charge-mid,51
b3c2,1241,charge-mid,51
b3c2,1242,charge-mid,51
b3c2,1243,charge-mid,51
b3c2,1244,charge-mid,51
b3c2,1245,charge-mid,51
b3c2,1246,charge-mid,51
b3c2,1247,charge-mid,51
b3c2,1248,charge-mid,51
b3c2,1249,charge-mid,51
b3c2,1250,charge-mid,51
b3c2,1251,charge-mid,50
b3c2,1252,charge-mid,50
b3c2,1253,charge-mid,50
b3c2,1254,charge-mid,50
b3c2,1255,charge-mid,50
b3c2,1256,charge-mid,50
b3c2,1257,charge-mid,52
b3c2,1258,charge-mid,50
b3c2,1259,charge-mid,50
b3c2,1260,charge-mid,50
b3c2,1261,charge-mid,50
b3c2,1262,charge-mid,50
b3c2,1263,charge-mid,50
b3c2,1264,charge-mid,50
b3c2,1265,charge-mid,50
b3c4,987,charge-mid,52
b3c4,988,charge-mid,52
b3c4,989,charge-mid,52
b3c4,990,charge-mid,52
b3c4,991,charge-mid,52
b3c4,992,charge-mid,52
b3c4,994,charge-mid,52
b3c4,995,charge-mid,52
b3c4,1000,charge-mid,52
b3c4,1001,charge-mid,52
b3c4,1002,charge-mid,52
b3c4,1003,charge-mid,52
b3c4,1004,charge-mid,52
b3c4,1005,charge-mid,52
b3c4,1006,charge-mid,52
b3c4,1007,charge-mid,52
b3c4,1008,charge-mid,52
b3c4,1009,charge-mid,52
b3c4,1010,charge-mid,52
b3c4,1011,charge-mid,52
b3c4,1012,charge-mid,51
b3c4,1013,charge-mid,51
b3c4,1014,charge-mid,51
b3c4,1015,charge-mid,51
b3c4,1016,charge-mid,51
b3c4,1017,charge-mid,51
b3c4,1018,charge-mid,52
b3c4,1019,charge-mid,51
b3c4,1020,charge-mid,51
b3c4,1021,charge-mid,51
b3c4,1022,charge-mid,51
b3c4,1023,charge-mid,52
b3c4,1024,charge-mid,51
b3c4,1025,charge-mid,51
b3c4,1026,charge-mid,51
b3c4,1027,charge-mid,51
b3c4,1028,charge-mid,51
b3c4,1029,charge-mid,51
b3c4,1030,charge-mid,51
b3c4,1031,charge-mid,51
b3c4,1032,charge-mid,51
b3c4,1033,charge-mid,51
b3c4,1034,charge-mid,51
b3c4,1035,charge-mid,51
b3c4,1036,charge-mid,51
b3c4,1037,charge-mid,50
b3c4,1038,charge-mid,50
b3c4,1039,charge-mid,50
b3c4,1040,charge-mid,50
b3c4,1041,charge-mid,50
b3c4,1042,charge-mid,50
b3c4,1043,charge-mid,50
b3c4,1044,charge-mid,50
b3c4,1045,charge-mid,50
b3c4,1046,charge-mid,50
b3c7,1831,charge-mid,52
b3c8,678,charge-mid,52
b3c8,683,charge-mid,52
b3c8,687,charge-mid,52
b3c8,691,charge-mid,52
b3c8,693,charge-mid,52
b3c8,694,charge-mid,52
b3c8,695,charge-mid,52
b3c8,696,charge-mid,52
b3c8,697,charge-mid,52
b3c8,698,charge-mid,52
b3c8,700,charge-mid,52
b3c8,701,charge-mid,52
b3c8,702,charge-mid,52
b3c8,704,charge-mid,52
b3c8,705,charge-mid,52
b3c8,706,charge-mid,52
b3c8,707,charge-mid,52
b3c8,708,charge-mid,52
b3c8,709,charge-mid,52
b3c8,710,charge-mid,52
b3c8,711,charge-mid,52
b3c8,712,charge-mid,52
b3c8,713,charge-mid,52
b3c8,714,charge-mid,52
b3c8,715,charge-mid,52
b3c8,716,charge-mid,52
b3c8,717,charge-mid,52
b3c8,718,charge-mid,52
b3c8,719,charge-mid,52
b3c8,721,charge-mid,52
b3c8,722,charge-mid,52
b3c8,723,charge-mid,52
b3c8,724,charge-mid,52
b3c8,725,charge-mid,52
b3c8,726,charge-mid,51
b3c8,727,charge-mid,52
b3c8,728,charge-mid,52
b3c8,729,charge-mid,51
b3c8,730,charge-mid,52
b3c8,731,charge-mid,52
b3c8,732,charge-mid,52
b3c8,733,charge-mid,51
b3c8,734,charge-mid,51
b3c8,735,charge-mid,52
b3c8,736,charge-mid,52
b3c8,737,charge-mid,51
b3c8,738,charge-mid,51
b3c8,739,charge-mid,52
b3c8,740,charge-mid,51
b3c8,741,charge-mid,52
b3c8,742,charge-mid,52
b3c8,743,charge-mid,51
b3c8,744,charge-mid,52
b3c8,745,charge-mid,52
b3c8,746,charge-mid,51
b3c8,747,charge-mid,51
b3c8,748,charge-mid,51
b3c8,749,charge-mid,51
b3c8,750,charge-mid,51
b3c8,751,charge-mid,51
b3c8,752,charge-mid,51
b3c8,753,charge-mid,51
b3c8,754,charge-mid,51
b3c8,755,charge-mid,51
b3c8,756,charge-mid,51
b3c8,757,charge-mid,51
b3c8,758,charge-mid,50
b3c8,760,charge-mid,51
b3c8,762,charge-mid,51
b3c8,763,charge-mid,51
b3c8,764,charge-mid,50
b3c8,765,charge-mid,50
b3c8,766,charge-mid,50
b3c8,767,charge-mid,50
b3c8,768,charge-mid,51
b3c8,769,charge-mid,50
b3c8,773,charge-mid,50
b3c8,774,charge-mid,51
b3c8,775,charge-mid,50
b3c8,776,charge-mid,49
b3c8,777,charge-mid,49
b3c8,778,charge-mid,50
b3c8,779,charge-mid,50
b3c8,780,charge-mid,50
b3c8,781,charge-mid,50
b3c8,782,charge-mid,49
b3c8,783,charge-mid,49
b3c8,784,charge-mid,49
b3c8,785,charge-mid,50
b3c8,786,charge-mid,50
b3c8,790,charge-mid,49
b3c8,791,charge-mid,51
b3c8,792,charge-mid,50
b3c8,793,charge-mid,51
b3c8,794,charge-mid,50
b3c8,795,charge-mid,51
b3c8,796,charge-mid,50
b3c8,797,charge-mid,50
b3c8,798,charge-mid,50
b3c8,799,charge-mid,50
b3c8,800,charge-mid,50
b3c8,801,charge-mid,50
b3c8,805,charge-mid,52
b3c8,806,charge-mid,52
b3c8,807,charge-mid,51
b3c8,808,charge-mid,51
b3c8,811,charge-mid,52
b3c10,1074,charge-mid,52
b3c10,1075,charge-mid,52
b3c11,774,charge-mid,52
b3c11,775,charge-mid,52
b3c11,776,charge-mid,52
b3c11,777,charge-mid,52
b3c11,778,charge-mid,52
b3c11,779,charge-mid,52
b3c11,780,charge-mid,52
b3c11,784,charge-mid,52
b3c11,785,charge-mid,52
b3c11,786,charge-mid,52
b3c11,787,charge-mid,52
b3c11,788,charge-mid,52
b3c11,789,charge-mid,52
b3c11,790,charge-mid,52
b3c11,791,charge-mid,52
b3c11,792,charge-mid,52
b3c11,793,charge-mid,51
b3c11,794,charge-mid,51
b3c11,795,charge-mid,51
b3c11,796,charge-mid,51
b3c11,797,charge-mid,51
b3c11,798,charge-mid,51
b3c11,799,charge-mid,51
b3c11,800,charge-mid,51
b3c11,801,charge-mid,51
b3c11,802,charge-mid,51
b3c11,803,charge-mid,52
b3c11,804,charge-mid,51
b3c11,805,charge-mid,51
b3c11,806,charge-mid,51
b3c11,807,charge-mid,51
b3c11,808,charge-mid,51
b3c11,809,charge-mid,51
b3c11,810,charge-mid,51
b3c11,811,charge-mid,51
b3c11,812,charge-mid,51
b3c11,813,charge-mid,51
b3c11,814,charge-mid,51
b3c11,815,charge-mid,51
b3c13,775,charge-mid,52
b3c13,776,charge-mid,52
b3c13,777,charge-mid,52
b3c13,778,charge-mid,52
b3c13,779,charge-mid,52
b3c13,780,charge-mid,52
b3c13,781,charge-mid,52
b3c13,784,charge-mid,52
b3c13,785,charge-mid,52
b3c13,786,charge-mid,52
b3c13,787,charge-mid,52
b3c13,788,charge-mid,52
b3c13,789,charge-mid,52
b3c13,790,charge-mid,52
b3c13,791,charge-mid,52
b3c13,792,charge-mid,52
b3c13,793,charge-mid,51
b3c13,794,charge-mid,51
b3c13,795,charge-mid,51
b3c13,796,charge-mid,51
b3c13,797,charge-mid,51
b3c13,798,charge-mid,51
b3c13,799,charge-mid,51
b3c13,800,charge-mid,51
b3c13,801,charge-mid,50
b3c13,802,charge-mid,51
b3c13,803,charge-mid,51
b3c13,804,charge-mid,51
b3c13,805,charge-mid,51
b3c13,806,charge-mid,51
b3c13,807,charge-mid,52
b3c13,808,charge-mid,51
b3c13,809,charge-mid,52
b3c13,810,charge-mid,50
b3c13,811,charge-mid,50
b3c13,812,charge-mid,50
b3c13,813,charge-mid,50
b3c13,814,charge-mid,51
b3c15,836,charge-mid,52
b3c15,837,charge-mid,52
b3c15,838,charge-mid,52
b3c15,839,charge-mid,52
b3c15,840,charge-mid,52
b3c15,841,charge-mid,52
b3c15,842,charge-mid,52
b3c15,843,charge-mid,52
b3c15,844,charge-mid,52
b3c15,845,charge-mid,52
b3c15,846,charge-mid,52
b3c15,847,charge-mid,51
b3c15,848,charge-mid,51
b3c15,849,charge-mid,51
b3c15,850,charge-mid,52
b3c15,851,charge-mid,52
b3c15,852,charge-mid,52
b3c15,853,charge-mid,52
b3c15,854,charge-mid,52
b3c15,855,charge-mid,52
b3c15,856,charge-mid,52
b3c15,857,charge-mid,52
b3c15,858,charge-mid,52
b3c15,859,charge-mid,52
b3c15,860,charge-mid,51
b3c15,861,charge-mid,51
b3c15,862,charge-mid,52
b3c15,863,charge-mid,51
b3c15,864,charge-mid,52
b3c15,865,charge-mid,51
b3c15,866,charge-mid,51
b3c15,867,charge-mid,52
b3c15,868,charge-mid,52
b3c15,869,charge-mid,52
b3c15,870,charge-mid,52
b3c15,871,charge-mid,52
b3c17,1240,charge-mid,52
b3c17,1241,charge-mid,52
b3c17,1243,charge-mid,52
b3c17,1244,charge-mid,52
b3c17,1248,charge-mid,52
b3c17,1250,charge-mid,52
b3c17,1253,charge-mid,52
b3c17,1254,charge-mid,52
b3c17,1255,charge-mid,51
b3c17,1256,charge-mid,52
b3c17,1257,charge-mid,52
b3c17,1258,charge-mid,52
b3c17,1259,charge-mid,52
b3c17,1260,charge-mid,52
b3c17,1261,charge-mid,52
b3c17,1262,charge-mid,52
b3c17,1263,charge-mid,52
b3c17,1265,charge-mid,52
b3c17,1266,charge-mid,52
b3c17,1268,charge-mid,52
b3c17,1270,charge-mid,52
b3c17,1271,charge-mid,52
b3c17,1272,charge-mid,51
b3c17,1273,charge-mid,52
b3c17,1274,charge-mid,51
b3c17,1275,charge-mid,51
b3c17,1276,charge-mid,52
b3c17,1277,charge-mid,51
b3c17,1278,charge-mid,51
b3c17,1279,charge-mid,51
b3c17,1280,charge-mid,51
b3c17,1281,charge-mid,51
b3c17,1282,charge-mid,51
b3c17,1283,charge-mid,51
b3c17,1284,charge-mid,52
b3c17,1285,charge-mid,50
b3c17,1286,charge-mid,50
b3c17,1287,charge-mid,51
b3c17,1288,charge-mid,51
b3c17,1289,charge-mid,51
b3c17,1290,charge-mid,51
b3c17,1291,charge-mid,51
b3c17,1292,charge-mid,50
b3c17,1293,charge-mid,52
b3c17,1294,charge-mid,51
b3c17,1295,charge-mid,52
b3c17,1296,charge-mid,52
b3c17,1297,charge-mid,52
b3c17,1298,charge-mid,50
b3c17,1299,charge-mid,51
b3c17,1300,charge-mid,50
b3c17,1301,charge-mid,49
b3c17,1302,charge-mid,50
b3c17,1303,charge-mid,49
b3c17,1304,charge-mid,50
b3c17,1305,charge-mid,49
b3c17,1306,charge-mid,50
b3c17,1307,charge-mid,50
b3c17,1308,charge-mid,51
b3c17,1309,charge-mid,51
b3c17,1310,charge-mid,50
b3c17,1311,charge-mid,50
b3c17,1312,charge-mid,51
b3c17,1313,charge-mid,49
b3c18,1070,charge-mid,52
b3c18,1071,charge-mid,52
b3c18,1072,charge-mid,52
b3c18,1073,charge-mid,52
b3c18,1074,charge-mid,52
b3c18,1075,charge-mid,52
b3c18,1076,charge-mid,52
b3c18,1077,charge-mid,52
b3c18,1079,charge-mid,52
b3c18,1080,charge-mid,52
b3c18,1085,charge-mid,52
b3c18,1086,charge-mid,52
b3c18,1087,charge-mid,52
b3c18,1088,charge-mid,52
b3c18,1089,charge-mid,52
b3c18,1090,charge-mid,52
b3c18,1091,charge-mid,52
b3c18,1092,charge-mid,52
b3c18,1093,charge-mid,52
b3c18,1094,charge-mid,52
b3c18,1095,charge-mid,52
b3c18,1096,charge-mid,52
b3c18,1097,charge-mid,52
b3c18,1098,charge-mid,52
b3c18,1099,charge-mid,52
b3c18,1100,charge-mid,52
b3c18,1101,charge-mid,51
b3c18,1102,charge-mid,51
b3c18,1104,charge-mid,51
b3c18,1105,charge-mid,51
b3c18,1106,charge-mid,51
b3c18,1107,charge-mid,51
b3c18,1108,charge-mid,51
b3c18,1110,charge-mid,51
b3c18,1111,charge-mid,51
b3c18,1112,charge-mid,51
b3c18,1113,charge-mid,51
b3c18,1114,charge-mid,51
b3c18,1115,charge-mid,51
b3c18,1116,charge-mid,51
b3c18,1117,charge-mid,52
b3c18,1118,charge-mid,51
b3c18,1119,charge-mid,51
b3c18,1120,charge-mid,51
b3c18,1121,charge-mid,51
b3c18,1122,charge-mid,51
b3c18,1123,charge-mid,51
b3c18,1124,charge-mid,51
b3c18,1125,charge-mid,51
b3c18,1127,charge-mid,51
b3c18,1128,charge-mid,51
b3c18,1129,charge-mid,51
b3c18,1130,charge-mid,52
b3c18,1131,charge-mid,51
b3c18,1132,charge-mid,51
b3c18,1133,charge-mid,50
b3c18,1134,charge-mid,50
b3c18,1135,charge-mid,52
b3c18,1136,charge-mid,50
b3c18,1137,charge-mid,50
b3c18,1138,charge-mid,50
b3c18,1139,charge-mid,50
b3c18,1140,charge-mid,50
b3c18,1141,charge-mid,50
b3c18,1142,charge-mid,50
b3c18,1143,charge-mid,50
b3c18,1144,charge-mid,51
b3c20,686,charge-mid,52
b3c20,688,charge-mid,52
b3c20,690,charge-mid,52
b3c20,693,charge-mid,52
b3c20,694,charge-mid,52
b3c20,695,charge-mid,52
b3c20,696,charge-mid,52
b3c20,698,charge-mid,52
b3c20,699,charge-mid,52
b3c20,700,charge-mid,52
b3c20,701,charge-mid,52
b3c20,702,charge-mid,52
b3c20,703,charge-mid,52
b3c20,704,charge-mid,52
b3c20,705,charge-mid,52
b3c20,706,charge-mid,52
b3c20,708,charge-mid,52
b3c20,709,charge-mid,52
b3c20,710,charge-mid,52
b3c20,711,charge-mid,52
b3c20,712,charge-mid,52
b3c20,713,charge-mid,52
b3c20,714,charge-mid,52
b3c20,715,charge-mid,52
b3c20,719,charge-mid,51
b3c20,720,charge-mid,51
b3c20,721,charge-mid,52
b3c20,722,charge-mid,52
b3c20,723,charge-mid,51
b3c20,724,charge-mid,52
b3c20,725,charge-mid,52
b3c20,726,charge-mid,51
b3c20,727,charge-mid,51
b3c20,728,charge-mid,52
b3c20,729,charge-mid,51
b3c20,731,charge-mid,51
b3c20,732,charge-mid,51
b3c20,733,charge-mid,52
b3c20,734,charge-mid,51
b3c20,735,charge-mid,51
b3c20,736,charge-mid,51
b3c20,737,charge-mid,51
b3c20,738,charge-mid,51
b3c20,739,charge-mid,51
b3c20,740,charge-mid,51
b3c20,742,charge-mid,51
b3c20,743,charge-mid,51
b3c20,744,charge-mid,51
b3c20,745,charge-mid,51
b3c20,746,charge-mid,51
b3c20,747,charge-mid,51
b3c20,749,charge-mid,50
b3c20,750,charge-mid,50
b3c20,751,charge-mid,50
b3c20,752,charge-mid,51
b3c20,754,charge-mid,50
b3c20,755,charge-mid,50
b3c20,756,charge-mid,50
b3c20,757,charge-mid,50
b3c20,758,charge-mid,50
b3c20,759,charge-mid,50
b3c20,760,charge-mid,51
b3c20,761,charge-mid,50
b3c20,762,charge-mid,50
b3c20,763,charge-mid,50
b3c20,765,charge-mid,49
b3c20,766,charge-mid,50
b3c20,767,charge-mid,49
b3c20,768,charge-mid,50
b3c20,769,charge-mid,50
b3c20,770,charge-mid,49
b3c20,771,charge-mid,50
b3c20,774,charge-mid,49
b3c20,775,charge-mid,49
b3c20,776,charge-mid,49
b3c20,777,charge-mid,50
b3c20,778,charge-mid,52
b3c20,779,charge-mid,49
b3c20,780,charge-mid,49
b3c20,781,charge-mid,49
b3c20,782,charge-mid,50
b3c20,783,charge-mid,50
b3c20,784,charge-mid,50
b3c20,785,charge-mid,50
b3c20,786,charge-mid,50
b3c20,787,charge-mid,50
b3c20,788,charge-mid,50
b3c20,789,charge-mid,50
b3c20,790,charge-mid,51
