cell_id,cycle,scenario,count
3-1,105,charge-mid,63
3-1,106,charge-mid,63
3-1,107,charge-mid,63
3-1,108,charge-mid,63
3-1,109,charge-mid,63
3-1,110,charge-mid,63
3-1,111,charge-mid,63
3-1,112,charge-mid,63
3-1,113,charge-mid,63
3-1,114,charge-mid,63
3-1,115,charge-mid,63
3-1,116,charge-mid,63
3-1,117,charge-mid,63
3-1,118,charge-mid,63
3-1,119,charge-mid,63
3-1,120,charge-mid,63
3-1,121,charge-mid,63
3-1,122,charge-mid,63
3-1,123,charge-mid,63
3-1,124,charge-mid,63
3-1,125,charge-mid,63
3-1,126,charge-mid,63
3-1,127,charge-mid,63
3-1,128,charge-mid,63
3-1,129,charge-mid,63
3-1,130,charge-mid,63
3-1,131,charge-mid,63
3-1,132,charge-mid,63
3-1,133,charge-mid,63
3-1,134,charge-mid,63
3-1,135,charge-mid,63
3-1,136,charge-mid,63
3-1,137,charge-mid,63
3-1,138,charge-mid,63
3-1,139,charge-mid,63
3-1,140,charge-mid,63
3-1,141,charge-mid,63
3-1,142,charge-mid,63
3-1,143,charge-mid,63
3-1,144,charge-mid,63
3-1,1867,charge-mid,47
3-1,1868,charge-mid,47
3-1,1869,charge-mid,47
3-1,1870,charge-mid,47
3-1,1871,charge-mid,47
3-1,1872,charge-mid,47
3-1,1873,charge-mid,47
3-1,1874,charge-mid,47
3-1,1875,charge-mid,47
3-1,1876,charge-mid,47
3-1,1877,charge-mid,47
3-1,1878,charge-mid,47
3-1,1879,charge-mid,47
3-1,1880,charge-mid,47
3-1,1881,charge-mid,47
3-1,1882,charge-mid,47
3-1,1883,charge-mid,47
3-1,1884,charge-mid,47
3-1,1885,charge-mid,47
3-1,1886,charge-mid,47
3-1,1887,charge-mid,47
3-1,1888,charge-mid,47
3-1,1889,charge-mid,47
3-1,1890,charge-mid,47
3-1,1891,charge-mid,47
3-1,1892,charge-mid,47
3-1,1893,charge-mid,47
3-1,1894,charge-mid,47
3-1,1895,charge-mid,47
3-1,1896,charge-mid,47
3-1,1897,charge-mid,46
3-1,1898,charge-mid,46
3-1,1899,charge-mid,46
3-1,1900,charge-mid,46
3-1,1901,charge-mid,46
3-1,1902,charge-mid,46
3-1,1903,charge-mid,46
3-1,1904,charge-mid,46
3-1,1905,charge-mid,46
3-1,1906,charge-mid,46
4-1,2146,charge-mid,47
4-1,2147,charge-mid,47
4-1,2148,charge-mid,47
4-1,2149,charge-mid,47
4-1,2150,charge-mid,47
4-1,2151,charge-mid,47
4-1,2152,charge-mid,47
4-1,2153,charge-mid,47
4-1,2154,charge-mid,47
4-1,2155,charge-mid,47
4-1,2156,charge-mid,47
4-1,2157,charge-mid,47
4-1,2158,charge-mid,47
4-1,2159,charge-mid,47
4-1,2160,charge-mid,47
4-1,2161,charge-mid,47
4-1,2162,charge-mid,47
4-1,2163,charge-mid,47
4-1,2164,charge-mid,47
4-1,2165,charge-mid,47
4-1,2166,charge-mid,47
4-1,2167,charge-mid,47
4-1,2168,charge-mid,47
4-1,2169,charge-mid,47
4-1,2170,charge-mid,47
4-1,2171,charge-mid,47
4-1,2172,charge-mid,47
4-1,2173,charge-mid,47
4-1,2174,charge-mid,47
4-1,2175,charge-mid,47
4-1,2176,charge-mid,47
4-1,2177,charge-mid,47
4-1,2178,charge-mid,47
4-1,2179,charge-mid,47
4-1,2180,charge-mid,47
4-1,2181,charge-mid,46
4-1,2182,charge-mid,46
4-1,2183,charge-mid,46
4-1,2184,charge-mid,46
4-1,2185,charge-mid,46
4-1,2186,charge-mid,46
4-1,2187,charge-mid,46
4-1,2188,charge-mid,46
4-1,2189,charge-mid,46
5-1,32,charge-mid,63
5-1,33,charge-mid,63
5-1,34,charge-mid,63
5-1,35,charge-mid,63
5-1,36,charge-mid,63
5-1,37,charge-mid,63
5-1,38,charge-mid,63
5-1,39,charge-mid,63
5-1,40,charge-mid,63
5-1,41,charge-mid,63
5-1,42,charge-mid,63
5-1,43,charge-mid,63
5-1,44,charge-mid,63
5-1,45,charge-mid,63
5-1,46,charge-mid,63
5-1,47,charge-mid,63
5-1,48,charge-mid,63
5-1,49,charge-mid,63
5-1,50,charge-mid,63
5-1,51,charge-mid,63
5-1,52,charge-mid,63
5-1,53,charge-mid,63
5-1,54,charge-mid,63
5-1,55,charge-mid,63
5-1,56,charge-mid,63
5-1,57,charge-mid,63
5-1,58,charge-mid,63
5-1,59,charge-mid,63
5-1,60,charge-mid,63
5-1,61,charge-mid,63
5-1,62,charge-mid,63
5-1,63,charge-mid,63
5-1,64,charge-mid,63
5-1,65,charge-mid,63
5-1,66,charge-mid,63
5-1,67,charge-mid,63
5-1,68,charge-mid,63
5-1,69,charge-mid,63
5-1,70,charge-mid,63
5-1,71,charge-mid,63
5-1,72,charge-mid,63
5-1,73,charge-mid,63
5-1,74,charge-mid,63
5-1,75,charge-mid,63
5-1,76,charge-mid,63
5-1,77,charge-mid,63
5-1,78,charge-mid,63
5-1,79,charge-mid,63
5-1,80,charge-mid,63
5-1,81,charge-mid,63
5-1,82,charge-mid,63
5-1,83,charge-mid,63
5-1,84,charge-mid,63
5-1,85,charge-mid,63
5-1,86,charge-mid,63
5-1,87,charge-mid,63
5-1,88,charge-mid,63
5-1,89,charge-mid,63
5-1,90,charge-mid,63
5-1,91,charge-mid,63
5-1,92,charge-mid,63
5-1,93,charge-mid,63
5-1,94,charge-mid,63
5-1,95,charge-mid,63
5-1,2384,charge-mid,47
5-1,2385,charge-mid,47
5-1,2386,charge-mid,47
5-1,2387,charge-mid,47
5-1,2388,charge-mid,47
5-1,2389,charge-mid,47
5-1,2390,charge-mid,47
5-1,2391,charge-mid,47
5-1,2392,charge-mid,47
5-1,2393,charge-mid,47
5-1,2394,charge-mid,47
5-1,2395,charge-mid,47
5-1,2396,charge-mid,47
5-1,2397,charge-mid,47
5-1,2398,charge-mid,47
5-1,2399,charge-mid,47
5-1,2400,charge-mid,47
5-1,2401,charge-mid,47
5-1,2402,charge-mid,47
5-1,2403,charge-mid,47
5-1,2404,charge-mid,47
5-1,2405,charge-mid,47
5-1,2406,charge-mid,47
5-1,2407,charge-mid,47
5-1,2408,charge-mid,47
5-1,2409,charge-mid,47
5-1,2410,charge-mid,47
5-1,2411,charge-mid,47
5-1,2412,charge-mid,47
5-1,2413,charge-mid,47
5-1,2414,charge-mid,47
5-1,2415,charge-mid,47
5-1,2416,charge-mid,47
5-1,2417,charge-mid,47
5-1,2418,charge-mid,47
5-1,2419,charge-mid,47
5-1,2420,charge-mid,47
5-1,2421,charge-mid,47
5-1,2422,charge-mid,47
5-1,2423,charge-mid,47
5-1,2424,charge-mid,47
5-1,2425,charge-mid,47
5-1,2426,charge-mid,47
5-1,2427,charge-mid,47
5-1,2428,charge-mid,47
5-1,2429,charge-mid,47
5-1,2430,charge-mid,47
5-1,2431,charge-mid,47
5-1,2432,charge-mid,47
5-1,2433,charge-mid,47
5-1,2434,charge-mid,47
5-1,2435,charge-mid,47
5-1,2436,charge-mid,46
5-1,2437,charge-mid,46
5-1,2438,charge-mid,46
5-1,2439,charge-mid,46
5-1,2440,charge-mid,46
5-1,2441,charge-mid,46
5-1,2442,charge-mid,46
5-1,2443,charge-mid,46
5-1,2444,charge-mid,46
5-1,2445,charge-mid,46
5-1,2446,charge-mid,46
5-1,2447,charge-mid,46
5-1,2448,charge-mid,46
5-1,2449,charge-mid,46
5-1,2450,charge-mid,46
5-1,2451,charge-mid,46
5-1,2452,charge-mid,46
6-1,1527,charge-mid,47
6-1,1528,charge-mid,47
6-1,1529,charge-mid,47
6-1,1530,charge-mid,47
6-1,1531,charge-mid,47
6-1,1532,charge-mid,47
6-1,1533,charge-mid,47
6-1,1534,charge-mid,47
6-1,1535,charge-mid,47
6-1,1536,charge-mid,47
6-1,1537,charge-mid,47
6-1,1538,charge-mid,47
6-1,1539,charge-mid,47
6-1,1540,charge-mid,47
6-1,1541,charge-mid,47
6-1,1542,charge-mid,47
6-1,1543,charge-mid,47
6-1,1544,charge-mid,47
6-1,1545,charge-mid,47
6-1,1546,charge-mid,47
6-1,1547,charge-mid,47
6-1,1548,charge-mid,47
6-1,1549,charge-mid,47
6-1,1550,charge-mid,47
6-1,1551,charge-mid,47
6-1,1552,charge-mid,47
6-1,1553,charge-mid,47
6-1,1554,charge-mid,47
6-1,1555,charge-mid,47
6-1,1556,charge-mid,47
6-1,1557,charge-mid,47
6-1,1558,charge-mid,47
6-1,1559,charge-mid,47
6-1,1560,charge-mid,46
6-1,1561,charge-mid,46
6-1,1562,charge-mid,46
6-1,1563,charge-mid,46
6-1,1564,charge-mid,46
6-1,1565,charge-mid,46
6-1,1566,charge-mid,46
6-1,1567,charge-mid,46
6-1,1568,charge-mid,46
6-1,1569,charge-mid,46
6-1,1570,charge-mid,46
7-1,1619,charge-mid,47
7-1,1620,charge-mid,47
7-1,1621,charge-mid,47
7-1,1622,charge-mid,47
7-1,1623,charge-mid,47
7-1,1624,charge-mid,47
7-1,1625,charge-mid,47
7-1,1626,charge-mid,47
7-1,1627,charge-mid,47
7-1,1628,charge-mid,47
7-1,1629,charge-mid,47
7-1,1630,charge-mid,47
7-1,1631,charge-mid,47
7-1,1632,charge-mid,47
7-1,1633,charge-mid,47
7-1,1634,charge-mid,47
7-1,1635,charge-mid,47
7-1,1636,charge-mid,47
7-1,1637,charge-mid,47
7-1,1638,charge-mid,47
7-1,1639,charge-mid,47
7-1,1640,charge-mid,47
7-1,1641,charge-mid,47
7-1,1642,charge-mid,47
7-1,1643,charge-mid,47
7-1,1644,charge-mid,47
7-1,1645,charge-mid,47
7-1,1646,charge-mid,47
7-1,1647,charge-mid,47
7-1,1648,charge-mid,47
7-1,1649,charge-mid,47
7-1,1650,charge-mid,47
7-1,1651,charge-mid,46
7-1,1652,charge-mid,46
7-1,1653,charge-mid,46
7-1,1654,charge-mid,46
7-1,1655,charge-mid,46
7-1,1656,charge-mid,46
7-1,1657,charge-mid,46
7-1,1658,charge-mid,46
7-1,1659,charge-mid,46
7-1,1660,charge-mid,46
8-1,1255,charge-mid,47
8-1,1256,charge-mid,47
8-1,1257,charge-mid,47
8-1,1258,charge-mid,47
8-1,1259,charge-mid,47
8-1,1260,charge-mid,47
8-1,1261,charge-mid,47
8-1,1262,charge-mid,47
8-1,1263,charge-mid,47
8-1,1264,charge-mid,47
8-1,1265,charge-mid,47
8-1,1266,charge-mid,47
8-1,1267,charge-mid,47
8-1,1268,charge-mid,47
8-1,1269,charge-mid,47
8-1,1270,charge-mid,47
8-1,1271,charge-mid,47
8-1,1272,charge-mid,47
8-1,1273,charge-mid,47
8-1,1274,charge-mid,47
8-1,1275,charge-mid,47
8-1,1276,charge-mid,47
8-1,1277,charge-mid,46
8-1,1278,charge-mid,46
8-1,1279,charge-mid,46
8-1,1280,charge-mid,46
8-1,1281,charge-mid,46
8-1,1282,charge-mid,46
8-1,1283,charge-mid,46
8-1,1284,charge-mid,46
9-1,151,charge-mid,63
9-1,152,charge-mid,63
9-1,153,charge-mid,63
9-1,154,charge-mid,63
9-1,155,charge-mid,63
9-1,156,charge-mid,63
9-1,157,charge-mid,63
9-1,158,charge-mid,63
9-1,159,charge-mid,63
9-1,160,charge-mid,63
9-1,161,charge-mid,63
9-1,162,charge-mid,63
9-1,163,charge-mid,63
9-1,164,charge-mid,63
9-1,165,charge-mid,63
9-1,166,charge-mid,63
9-1,167,charge-mid,63
9-1,168,charge-mid,63
9-1,169,charge-mid,63
9-1,170,charge-mid,63
9-1,171,charge-mid,63
9-1,172,charge-mid,63
9-1,173,charge-mid,63
9-1,174,charge-mid,63
9-1,175,charge-mid,63
9-1,176,charge-mid,63
9-1,177,charge-mid,63
9-1,178,charge-mid,63
9-1,179,charge-mid,63
9-1,180,charge-mid,63
9-1,181,charge-mid,63
9-1,182,charge-mid,63
9-1,183,charge-mid,63
9-1,184,charge-mid,63
9-1,185,charge-mid,63
9-1,186,charge-mid,63
9-1,187,charge-mid,63
9-1,188,charge-mid,63
9-1,189,charge-mid,63
9-1,190,charge-mid,63
9-1,191,charge-mid,63
9-1,192,charge-mid,63
9-1,193,charge-mid,63
9-1,194,charge-mid,63
9-1,195,charge-mid,63
9-1,196,charge-mid,63
9-1,197,charge-mid,63
9-1,198,charge-mid,63
9-1,199,charge-mid,63
9-1,200,charge-mid,63
9-1,201,charge-mid,63
9-1,202,charge-mid,63
9-1,203,charge-mid,63
9-1,204,charge-mid,63
9-1,205,charge-mid,63
9-1,206,charge-mid,63
9-1,207,charge-mid,63
9-1,208,charge-mid,63
9-1,209,charge-mid,63
9-1,210,charge-mid,63
9-1,211,charge-mid,63
9-1,212,charge-mid,63
9-1,213,charge-mid,63
9-1,214,charge-mid,63
9-1,215,charge-mid,63
9-1,216,charge-mid,63
9-1,217,charge-mid,63
9-1,218,charge-mid,63
9-1,219,charge-mid,63
9-1,220,charge-mid,63
9-1,221,charge-mid,63
9-1,222,charge-mid,63
9-1,223,charge-mid,63
9-1,224,charge-mid,63
9-1,225,charge-mid,63
9-1,226,charge-mid,63
9-1,227,charge-mid,63
9-1,228,charge-mid,63
9-1,229,charge-mid,63
9-1,230,charge-mid,63
9-1,231,charge-mid,63
9-1,232,charge-mid,63
9-1,233,charge-mid,63
9-1,234,charge-mid,63
9-1,1992,charge-mid,47
9-1,1993,charge-mid,47
9-1,1994,charge-mid,47
9-1,1995,charge-mid,47
9-1,1996,charge-mid,47
9-1,1997,charge-mid,47
9-1,1998,charge-mid,47
9-1,1999,charge-mid,47
9-1,2000,charge-mid,47
9-1,2001,charge-mid,47
9-1,2002,charge-mid,47
9-1,2003,charge-mid,47
9-1,2004,charge-mid,47
9-1,2005,charge-mid,47
9-1,2006,charge-mid,47
9-1,2007,charge-mid,47
9-1,2008,charge-mid,47
9-1,2009,charge-mid,47
9-1,2010,charge-mid,47
9-1,2011,charge-mid,47
9-1,2012,charge-mid,47
9-1,2013,charge-mid,47
9-1,2014,charge-mid,47
9-1,2015,charge-mid,47
9-1,2016,charge-mid,47
9-1,2017,charge-mid,47
9-1,2018,charge-mid,47
9-1,2019,charge-mid,47
9-1,2020,charge-mid,46
9-1,2021,charge-mid,46
9-1,2022,charge-mid,46
9-1,2023,charge-mid,46
9-1,2024,charge-mid,46
9-1,2025,charge-mid,46
9-1,2026,charge-mid,46
9-1,2027,charge-mid,46
9-1,2028,charge-mid,46
9-1,2029,charge-mid,46
2-2,279,charge-low,289
2-2,280,charge-low,289
2-2,281,charge-low,290
2-2,282,charge-low,290
2-2,283,charge-low,290
2-2,285,charge-low,289
2-2,286,charge-low,289
2-2,287,charge-low,289
2-2,288,charge-low,289
2-2,289,charge-low,289
2-2,290,charge-low,289
2-2,291,charge-low,289
2-2,292,charge-low,290
2-2,293,charge-low,290
2-2,295,charge-low,289
2-2,296,charge-low,289
2-2,297,charge-low,289
2-2,298,charge-low,289
2-2,299,charge-low,289
2-2,300,charge-low,289
2-2,302,charge-low,289
2-2,303,charge-low,289
2-2,304,charge-low,289
2-2,306,charge-low,289
2-2,307,charge-low,289
2-2,308,charge-low,289
2-2,309,charge-low,289
2-2,310,charge-low,289
2-2,311,charge-low,289
2-2,314,charge-low,289
2-2,315,charge-low,289
2-2,317,charge-low,289
2-2,318,charge-low,289
2-2,320,charge-low,289
2-2,322,charge-low,289
2-2,323,charge-low,289
2-2,324,charge-low,289
2-2,326,charge-low,289
3-1,145,charge-low,298
3-1,146,charge-low,299
3-1,147,charge-low,300
3-1,148,charge-low,300
3-1,149,charge-low,300
3-1,150,charge-low,300
3-1,151,charge-low,299
3-1,152,charge-low,300
3-1,153,charge-low,300
3-1,154,charge-low,300
3-1,155,charge-low,297
3-1,156,charge-low,299
3-1,157,charge-low,299
3-1,158,charge-low,299
3-1,159,charge-low,299
3-1,160,charge-low,300
3-1,161,charge-low,300
3-1,162,charge-low,300
3-1,163,charge-low,297
3-1,164,charge-low,299
3-1,165,charge-low,299
3-1,166,charge-low,299
3-1,167,charge-low,299
3-1,168,charge-low,299
3-1,169,charge-low,296
3-1,170,charge-low,298
3-1,171,charge-low,298
3-1,172,charge-low,298
3-1,173,charge-low,298
3-1,174,charge-low,298
3-1,175,charge-low,295
3-1,176,charge-low,297
3-1,177,charge-low,297
3-1,178,charge-low,297
3-1,179,charge-low,297
3-1,180,charge-low,297
3-1,181,charge-low,294
3-1,182,charge-low,296
3-1,183,charge-low,296
3-1,184,charge-low,296
3-1,185,charge-low,297
3-1,186,charge-low,297
3-1,187,charge-low,297
3-1,188,charge-low,297
3-1,189,charge-low,293
3-1,190,charge-low,296
3-1,191,charge-low,296
3-1,192,charge-low,295
3-1,193,charge-low,295
3-1,194,charge-low,292
3-1,195,charge-low,295
3-1,196,charge-low,295
3-1,197,charge-low,295
3-1,198,charge-low,296
3-1,199,charge-low,296
3-1,200,charge-low,295
3-1,201,charge-low,292
3-1,202,charge-low,294
3-1,203,charge-low,294
3-1,204,charge-low,294
3-1,205,charge-low,294
3-1,206,charge-low,294
3-1,207,charge-low,294
3-1,208,charge-low,294
3-1,209,charge-low,294
3-1,210,charge-low,292
3-1,211,charge-low,294
3-1,212,charge-low,294
3-1,213,charge-low,294
3-1,214,charge-low,294
3-1,215,charge-low,294
3-1,216,charge-low,291
3-1,217,charge-low,293
3-1,218,charge-low,293
3-1,219,charge-low,293
3-1,220,charge-low,293
3-1,221,charge-low,294
3-1,222,charge-low,294
3-1,223,charge-low,293
3-1,224,charge-low,291
3-1,225,charge-low,292
3-1,226,charge-low,292
3-1,227,charge-low,292
3-1,228,charge-low,292
3-1,229,charge-low,292
3-1,230,charge-low,290
3-1,231,charge-low,292
3-1,232,charge-low,292
3-1,233,charge-low,292
3-1,234,charge-low,292
3-1,235,charge-low,292
3-1,236,charge-low,292
3-1,237,charge-low,292
3-1,238,charge-low,292
3-1,239,charge-low,289
3-1,240,charge-low,291
3-1,241,charge-low,291
3-1,242,charge-low,291
3-1,243,charge-low,291
3-1,244,charge-low,291
3-1,245,charge-low,291
3-1,246,charge-low,290
3-1,247,charge-low,290
3-1,248,charge-low,290
3-1,249,charge-low,290
3-1,251,charge-low,289
3-1,252,charge-low,289
3-1,253,charge-low,289
3-1,254,charge-low,289
3-1,255,charge-low,289
3-1,256,charge-low,290
3-1,257,charge-low,289
3-1,258,charge-low,289
3-1,259,charge-low,289
3-1,260,charge-low,289
3-1,261,charge-low,289
3-1,263,charge-low,289
3-1,265,charge-low,289
3-1,266,charge-low,289
3-1,269,charge-low,289
3-1,271,charge-low,289
3-1,277,charge-low,289
3-1,278,charge-low,289
3-1,279,charge-low,289
3-1,281,charge-low,289
3-1,282,charge-low,289
3-1,283,charge-low,289
3-1,284,charge-low,289
3-1,285,charge-low,289
3-1,1828,charge-low,156
3-1,1829,charge-low,156
3-1,1831,charge-low,156
3-1,1833,charge-low,156
3-1,1835,charge-low,156
3-1,1840,charge-low,156
3-1,1841,charge-low,156
3-1,1843,charge-low,156
3-1,1845,charge-low,156
3-1,1847,charge-low,156
3-1,1849,charge-low,156
3-1,1850,charge-low,156
3-1,1852,charge-low,156
3-1,1854,charge-low,155
3-1,1855,charge-low,155
3-1,1857,charge-low,156
3-1,1859,charge-low,154
3-1,1860,charge-low,155
3-1,1862,charge-low,156
3-1,1864,charge-low,156
4-1,1694,charge-low,155
4-1,1698,charge-low,155
4-1,1701,charge-low,154
4-1,1705,charge-low,154
4-1,1708,charge-low,154
4-1,1711,charge-low,153
4-1,1715,charge-low,153
4-1,1718,charge-low,152
4-1,1721,charge-low,153
4-1,1724,charge-low,152
4-1,1728,charge-low,151
4-1,1731,charge-low,150
4-1,1734,charge-low,150
4-1,1735,charge-low,155
4-1,1738,charge-low,149
4-1,1739,charge-low,156
4-1,1740,charge-low,149
4-1,1741,charge-low,155
4-1,1742,charge-low,155
4-1,1743,charge-low,156
4-1,1744,charge-low,149
4-1,1748,charge-low,149
4-1,1749,charge-low,156
4-1,1750,charge-low,156
4-1,1751,charge-low,150
4-1,1752,charge-low,154
4-1,1753,charge-low,149
4-1,1754,charge-low,156
4-1,1757,charge-low,148
4-1,1758,charge-low,156
4-1,1759,charge-low,148
4-1,1760,charge-low,156
4-1,1761,charge-low,155
4-1,1762,charge-low,148
4-1,1763,charge-low,155
4-1,1764,charge-low,153
4-1,1765,charge-low,155
4-1,1766,charge-low,147
4-1,1767,charge-low,153
4-1,1768,charge-low,153
4-1,1769,charge-low,147
4-1,1770,charge-low,153
4-1,1771,charge-low,153
4-1,1772,charge-low,146
4-1,1773,charge-low,154
4-1,1774,charge-low,152
4-1,1775,charge-low,147
4-1,1776,charge-low,153
4-1,1777,charge-low,153
4-1,1778,charge-low,145
4-1,1779,charge-low,153
4-1,1780,charge-low,151
4-1,1781,charge-low,145
4-1,1782,charge-low,152
4-1,1783,charge-low,151
4-1,1784,charge-low,144
4-1,1785,charge-low,151
4-1,1786,charge-low,150
4-1,1787,charge-low,144
4-1,1788,charge-low,151
4-1,1789,charge-low,150
4-1,1790,charge-low,144
4-1,1791,charge-low,151
4-1,1792,charge-low,151
4-1,1793,charge-low,142
4-1,1794,charge-low,150
4-1,1795,charge-low,149
4-1,1796,charge-low,143
4-1,1797,charge-low,150
4-1,1798,charge-low,150
4-1,1799,charge-low,143
4-1,1800,charge-low,151
4-1,1801,charge-low,149
4-1,1802,charge-low,143
4-1,1803,charge-low,150
4-1,1804,charge-low,149
4-1,1805,charge-low,142
4-1,1806,charge-low,150
4-1,1807,charge-low,148
4-1,1808,charge-low,141
4-1,1809,charge-low,147
4-1,1810,charge-low,142
4-1,1811,charge-low,147
4-1,1812,charge-low,148
4-1,1813,charge-low,141
4-1,1814,charge-low,146
4-1,1815,charge-low,148
4-1,1816,charge-low,140
4-1,1817,charge-low,148
4-1,1818,charge-low,147
4-1,1819,charge-low,148
4-1,1820,charge-low,139
4-1,1821,charge-low,147
4-1,1822,charge-low,147
4-1,1823,charge-low,140
4-1,1824,charge-low,146
4-1,1825,charge-low,140
4-1,1826,charge-low,146
4-1,1827,charge-low,146
4-1,1828,charge-low,145
4-1,1829,charge-low,138
4-1,1830,charge-low,144
4-1,1831,charge-low,138
4-1,1832,charge-low,144
4-1,1833,charge-low,145
4-1,1834,charge-low,137
4-1,1835,charge-low,145
4-1,1836,charge-low,135
4-1,1837,charge-low,143
4-1,1838,charge-low,143
4-1,1839,charge-low,136
4-1,1840,charge-low,144
4-1,1841,charge-low,136
4-1,1842,charge-low,142
4-1,1843,charge-low,144
4-1,1844,charge-low,136
4-1,1845,charge-low,141
4-1,1846,charge-low,142
4-1,1847,charge-low,135
4-1,1848,charge-low,143
4-1,1849,charge-low,135
4-1,1850,charge-low,143
4-1,1851,charge-low,141
4-1,1852,charge-low,136
4-1,1853,charge-low,141
4-1,1854,charge-low,143
4-1,1855,charge-low,134
4-1,1856,charge-low,142
4-1,1857,charge-low,134
4-1,1858,charge-low,140
4-1,1859,charge-low,141
4-1,1860,charge-low,142
4-1,1861,charge-low,134
4-1,1862,charge-low,141
4-1,1863,charge-low,141
4-1,1864,charge-low,134
4-1,1865,charge-low,141
4-1,1866,charge-low,132
4-1,1867,charge-low,140
4-1,1868,charge-low,140
4-1,1869,charge-low,132
4-1,1870,charge-low,140
4-1,1871,charge-low,140
4-1,1872,charge-low,132
4-1,1873,charge-low,139
4-1,1874,charge-low,132
4-1,1875,charge-low,139
4-1,1876,charge-low,139
4-1,1877,charge-low,131
4-1,1878,charge-low,138
4-1,1879,charge-low,139
4-1,1880,charge-low,131
4-1,1881,charge-low,137
4-1,1882,charge-low,131
4-1,1883,charge-low,138
4-1,1884,charge-low,130
4-1,1885,charge-low,136
4-1,1886,charge-low,130
4-1,1887,charge-low,137
4-1,1888,charge-low,129
4-1,1889,charge-low,136
4-1,1890,charge-low,134
4-1,1891,charge-low,135
4-1,1892,charge-low,128
4-1,1893,charge-low,135
4-1,1894,charge-low,135
4-1,1895,charge-low,127
4-1,1896,charge-low,135
4-1,1897,charge-low,135
4-1,1898,charge-low,128
4-1,1899,charge-low,135
4-1,1900,charge-low,128
4-1,1901,charge-low,134
4-1,1902,charge-low,135
4-1,1903,charge-low,128
4-1,1904,charge-low,134
4-1,1905,charge-low,127
4-1,1906,charge-low,134
4-1,1907,charge-low,135
4-1,1908,charge-low,127
4-1,1909,charge-low,133
4-1,1910,charge-low,126
4-1,1911,charge-low,134
4-1,1912,charge-low,134
4-1,1913,charge-low,126
4-1,1914,charge-low,134
4-1,1915,charge-low,132
4-1,1916,charge-low,127
4-1,1917,charge-low,131
4-1,1918,charge-low,126
4-1,1919,charge-low,133
4-1,1920,charge-low,126
4-1,1921,charge-low,132
4-1,1922,charge-low,133
4-1,1923,charge-low,125
4-1,1924,charge-low,132
4-1,1925,charge-low,125
4-1,1926,charge-low,133
4-1,1927,charge-low,132
4-1,1928,charge-low,126
4-1,1929,charge-low,132
4-1,1930,charge-low,125
4-1,1931,charge-low,132
4-1,1932,charge-low,125
4-1,1933,charge-low,132
4-1,1934,charge-low,126
4-1,1935,charge-low,130
4-1,1936,charge-low,133
4-1,1937,charge-low,124
4-1,1938,charge-low,132
4-1,1939,charge-low,126
4-1,1940,charge-low,134
4-1,1941,charge-low,131
4-1,1942,charge-low,126
4-1,1943,charge-low,132
4-1,1944,charge-low,133
4-1,1945,charge-low,125
4-1,1946,charge-low,133
4-1,1947,charge-low,125
4-1,1948,charge-low,134
4-1,1949,charge-low,126
4-1,1950,charge-low,131
4-1,1951,charge-low,125
4-1,1952,charge-low,132
4-1,1953,charge-low,133
4-1,1954,charge-low,125
4-1,1955,charge-low,132
4-1,1956,charge-low,131
4-1,1957,charge-low,126
4-1,1958,charge-low,131
4-1,1959,charge-low,125
4-1,1960,charge-low,131
4-1,1961,charge-low,124
4-1,1962,charge-low,130
4-1,1963,charge-low,131
4-1,1964,charge-low,123
4-1,1965,charge-low,133
4-1,1966,charge-low,124
4-1,1967,charge-low,131
4-1,1968,charge-low,130
4-1,1969,charge-low,125
4-1,1970,charge-low,129
4-1,1971,charge-low,125
4-1,1972,charge-low,130
4-1,1973,charge-low,131
4-1,1974,charge-low,124
4-1,1975,charge-low,131
4-1,1976,charge-low,123
4-1,1977,charge-low,132
4-1,1978,charge-low,123
4-1,1979,charge-low,132
4-1,1980,charge-low,124
4-1,1981,charge-low,132
4-1,1982,charge-low,131
4-1,1983,charge-low,125
4-1,1984,charge-low,131
4-1,1985,charge-low,125
4-1,1986,charge-low,130
4-1,1987,charge-low,124
4-1,1988,charge-low,130
4-1,1989,charge-low,132
4-1,1990,charge-low,123
4-1,1991,charge-low,132
4-1,1992,charge-low,124
4-1,1993,charge-low,132
4-1,1994,charge-low,132
4-1,1995,charge-low,124
4-1,1996,charge-low,130
4-1,1997,charge-low,125
4-1,1998,charge-low,131
4-1,1999,charge-low,132
4-1,2000,charge-low,125
4-1,2001,charge-low,131
4-1,2002,charge-low,125
4-1,2003,charge-low,130
4-1,2004,charge-low,124
4-1,2005,charge-low,131
4-1,2006,charge-low,131
4-1,2007,charge-low,123
4-1,2008,charge-low,133
4-1,2009,charge-low,130
4-1,2010,charge-low,124
4-1,2011,charge-low,130
4-1,2012,charge-low,124
4-1,2013,charge-low,129
4-1,2014,charge-low,124
4-1,2015,charge-low,130
4-1,2016,charge-low,131
4-1,2017,charge-low,122
4-1,2018,charge-low,130
4-1,2019,charge-low,122
4-1,2020,charge-low,131
4-1,2021,charge-low,130
4-1,2022,charge-low,122
4-1,2023,charge-low,128
4-1,2024,charge-low,123
4-1,2025,charge-low,129
4-1,2026,charge-low,125
4-1,2027,charge-low,131
4-1,2028,charge-low,124
4-1,2029,charge-low,130
4-1,2030,charge-low,132
4-1,2031,charge-low,124
4-1,2032,charge-low,130
4-1,2033,charge-low,124
4-1,2034,charge-low,133
